page_type,category,issue,normalized_url,matched_botify,recommendation,evidence_value,title,title_length,meta_description,meta_description_length,main_keyword,h1,h1_count,url_slug,canonical_points_to_self,in_sitemaps,noindex,nofollow,breadcrumb_exists,product_exists,offer_exists,faq_exists,unique_inlinks,unique_outlinks,depth,lcp_status,lcp_value,cls_status,cls_value,inp_status,inp_value,ranking_keyword_rows,distinct_keywords,avg_current_rank,top10_keywords,quick_win_11_20_keywords,striking_distance_21_50_keywords,lost_or_unranked_keywords,botify_audience_keywords_to_90pct
Browse,Meta,Page title length is not ideal,https://www.chewy.com/b/dog-paw-and-nail-care-2397,True,Rewrite titles that are too short or too long while keeping the main topic clear.,70,"Dog Paw & Nail Care: Clippers, Grinders & More (Free Shipping) | Chewy",70,"Shop Chewy for low prices on dog paw and nail care products. We carry a wide selection of dog paw and nail care products like nail clippers, nail grinders, paw lotions, nail polish and nail caps. *FREE* shipping on orders $49+ and the BEST customer service!",257,dog paw grooming tools,Dog Paw & Nail Care,1,dog-paw-and-nail-care,True,True,False,False,True,False,False,True,318253,358,1,good,1683.0,needs,0.16,,,3,3,2.67,3,0,0,0,11.0
Browse,Meta,Page title length is not ideal,https://www.chewy.com/b/dog-ear-care-361,True,Rewrite titles that are too short or too long while keeping the main topic clear.,70,"Dog Ear Care Products: Cleansers, Wipes & More (Free Shipping) | Chewy",70,"Shop Chewy for low prices on dog ear care products. We have a wide selection of ear care products for dogs including liquids, cleansers, wipes, gels and powders to help keep your pups ears clean and healthy. *FREE* shipping on orders $49+ and the BEST customer service.",269,dog ear cleaners,Dog Ear Care,1,dog-ear-care,True,True,False,False,True,False,False,True,318253,354,1,good,2213.0,good,0.019999999999999997,,,29,29,6.93,22,6,0,1,26.0
Browse,Meta,Page title length is not ideal,https://www.chewy.com/b/wet-food-389,True,Rewrite titles that are too short or too long while keeping the main topic clear.,69,"Wet Cat Food - Best Healthy, Canned, Soft & Wet Food for Cats | Chewy",69,"Shop Chewy for the best high quality wet cat food and canned cat food from top brands like Orijen, Royal Canin, Weruva, Hills Science Diet and more. Get free shipping on orders $49+!",182,canned wet cat food,Wet Cat Food,1,wet-food,True,True,False,False,True,False,False,True,327548,405,1,good,2200.0,needs,0.21333333333333332,,,180,173,7.67,123,35,5,17,206.0
Browse,Meta,Page title length is not ideal,https://www.chewy.com/b/clumping-cat-litter-10658,True,Rewrite titles that are too short or too long while keeping the main topic clear.,71,Clumping Cat Litter: Best Clumping Kitty Litter (Free Shipping) | Chewy,71,"Chewy offers a wide selection of of the top rated Clumping Cat Litter and Kitty Litter products, from clay clumping litter to dust-free and natural options. Shop now!",166,clumping cat litter,Clumping Cat Litter,1,clumping-cat-litter,True,True,False,False,True,False,False,True,318253,380,1,good,2007.0,poor,0.275,,,17,17,6.62,13,3,0,1,31.0
Browse,Meta,Page title length is not ideal,https://www.chewy.com/b/scented-cat-litter-10660,True,Rewrite titles that are too short or too long while keeping the main topic clear.,69,Scented Cat Litter: Best Scented Kitty Litter (Free Shipping) | Chewy,69,"Discover top Scented Cat Litter products at Chewy. We offer a wide selection of scoopable, low dust, crystal and clumping options. Shop now!",140,scented cat litter,Scented Cat Litter,1,scented-cat-litter,True,True,False,False,True,False,False,True,318253,350,1,,,,,,,8,8,5.17,6,0,0,2,4.0
Browse,Meta,Page title length is not ideal,https://www.chewy.com/b/unscented-cat-litter-10661,True,Rewrite titles that are too short or too long while keeping the main topic clear.,73,Unscented Cat Litter: Best Unscented Kitty Litter (Free Shipping) | Chewy,73,"Discover Unscented Cat Litter at Chewy, with a large selection of scoopable, dust-free and lightweight unscented options. Free shipping on orders $49+!",151,unscented clumping cat litter,Unscented Cat Litter,1,unscented-cat-litter,True,True,False,False,True,False,False,True,318253,353,1,good,1985.0,needs,0.215,,,9,9,6.86,6,1,0,2,12.0
Browse,Meta,Page title length is not ideal,https://www.chewy.com/b/natural-cat-litter-10664,True,Rewrite titles that are too short or too long while keeping the main topic clear.,69,Natural Cat Litter: Best Natural Kitty Litter (Free Shipping) | Chewy,69,"Shop Chewy for the best Natural Cat Litter and natural clumping litter, with a wide selection of non-toxic, eco-friendly and affordable cat litter options. Shop now!",165,natural cat litter,Natural Cat Litter,1,natural-cat-litter,True,True,False,False,True,False,False,True,318253,356,1,good,1741.0,needs,0.21,,,12,10,7.78,7,2,0,3,6.0
Browse,Meta,Page title length is not ideal,https://www.chewy.com/b/lightweight-10662,True,Rewrite titles that are too short or too long while keeping the main topic clear.,77,Lightweight Cat Litter: Best Lightweight Kitty Litter (Free Shipping) | Chewy,77,"Discover the top Lightweight Cat Litter brands at Chewy, from Tidy Cats, to Fresh Step, World's Best, Arm & Hammer and more. Shop now for free shipping on $49+!",160,lightweight cat litter,Lightweight Cat Litter,1,lightweight,True,True,False,False,True,False,False,True,318253,351,1,good,1761.0,needs,0.21500000000000002,,,14,14,5.85,10,3,0,1,14.0
Browse,Meta,Page title length is not ideal,https://www.chewy.com/b/crunchy-cat-treats-1552,True,Rewrite titles that are too short or too long while keeping the main topic clear.,70,"Crunchy Cat Treats: Top Flavors, Dental & More (Free Shipping) | Chewy",70,"Shop Chewy for low prices and the best crunchy cat treats! We carry a wide selection from the top brands including grain-free, no soy & more. Shop now and reward your kitty for completing a new cat trick or for brushing up against you with their soft fur. *FREE* shipping on orders $49+ and the BEST customer service!",317,crunchy cat treats,Crunchy Cat Treats,1,crunchy-cat-treats,True,True,False,False,True,False,False,True,318253,358,1,good,1826.0,poor,0.27,,,15,15,4.79,14,0,0,1,5.0
Browse,Meta,Page title length is not ideal,https://www.chewy.com/b/soft-cat-treats-1553,True,Rewrite titles that are too short or too long while keeping the main topic clear.,66,"Soft Cat Treats: Chewy & Tasty, Top Brands (Free Shipping) | Chewy",66,"Shop Chewy for low prices and the best soft cat treats! If you have a cat with sensitive teeth, soft and chewy treats are a scrumptious option to keep them happy. We carry the top-rated soft treats from gluten-free to grain-free to sensitive digestion, high protein and more. *FREE* shipping on orders $49+ and the BEST customer service!",337,soft cat treats,Soft Cat Treats,1,soft-cat-treats,True,True,False,False,True,False,False,True,318253,357,1,good,1734.0,needs,0.225,,,13,13,8.69,9,1,3,0,8.0
Browse,Meta,Page title length is not ideal,https://www.chewy.com/b/cat-travel-accessories-and-carriers-454,True,Rewrite titles that are too short or too long while keeping the main topic clear.,71,"Cat Travel Accessories, Carriers & Calming Aids (Free Shipping) | Chewy",71,"Shop Chewy for the best cat travel and car carriers! From a car trip down the street to flying overseas, make your cat's travel experience a positive one by being prepared with travel accessories. Check out top brands of cat carriers, bowls, stairs, calming chews and other travel accessories at Chewy.com. *FREE* shipping on orders $49+ and the BEST customer service.",368,cat carrier,Cat Travel Accessories & Carriers,1,cat-travel-accessories-and-carriers,True,True,False,False,True,False,False,True,318253,380,1,good,1874.0,good,0.035,,,21,21,5.15,18,1,1,1,18.0
Browse,Meta,Page title length is not ideal,https://www.chewy.com/b/cat-grooming-supplies-and-accessories-432,True,Rewrite titles that are too short or too long while keeping the main topic clear.,70,"Cat Grooming Supplies: Brushes, Shampoo & More (Free Shipping) | Chewy",70,"Shop Chewy for low prices on cat grooming supplies. We carry a wide selection of cat grooming supplies like grooming tools, shampoos and conditioners, brushes and combs, ear drops, eye care products, waterless grooming products and more. *FREE* shipping on orders $49+ and the BEST customer service!",299,cat grooming tools,Cat Grooming Supplies & Accessories,1,cat-grooming-supplies-and-accessories,True,True,False,False,True,False,False,True,318253,376,1,good,1926.0,good,0.025,,,26,26,4.26,22,0,1,3,13.0
Browse,Meta,Page title length is not ideal,https://www.chewy.com/b/health-pharmacy-415,True,Rewrite titles that are too short or too long while keeping the main topic clear.,69,"Cat Healthcare: Supplements, First Aid & More (Free Shipping) | Chewy",69,"Shop Chewy for low prices and the best Health & Pharmacy! We carry a large selection and the top brands like Trilostane Compounded, Pimobendan Compounded, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",263,non prescription cat healthcare,Cat Health & Pharmacy,1,health-pharmacy,True,True,False,False,True,False,False,False,318253,403,1,good,2481.0,good,0.02,,,16,16,5.14,13,1,0,2,9.0
Browse,Meta,Page title length is not ideal,https://www.chewy.com/b/flea-tick-404,True,Rewrite titles that are too short or too long while keeping the main topic clear.,70,Best Tick & Flea Treatment & Medicine for Cats (Free Shipping) | Chewy,70,"Shop Chewy's wide selection of products and prepare yourself and your cat with the best in flea and tick treatments and products. We carry all the top products like Seresto 8 Month Collars and Advantage II treatments along with the best flea & tick sprays, collars, shampoos, combs and more. *FREE* shipping on orders $49+ and the BEST customer service!",353,flea and tick treatment and medicine for cats,Flea & Tick Treatment & Medicine for Cats,1,flea-tick,True,True,False,False,True,False,False,True,327550,384,1,good,2117.0,good,0.025,,,35,33,6.86,21,6,1,7,164.0
Browse,Meta,Page title length is not ideal,https://www.chewy.com/b/vitamins-supplements-417,True,Rewrite titles that are too short or too long while keeping the main topic clear.,72,Cat Vitamins & Supplements: Best Cat Supplements (Free Shipping) | Chewy,72,"Shop Chewy for low prices and the best cat vitamins & supplements that can improve your cat's health, wellness and vitality. Cat vitamins help a cat’s body to function properly, regulating everything from cat digestive health, skin & coat care, allergy & immune system to heart & liver care. *FREE* shipping on orders $49+ and the BEST customer service.",353,cat vitamins and supplements,Cat Vitamins & Supplements,1,vitamins-supplements,True,True,False,False,True,False,False,True,327550,477,1,good,2005.0,good,0.03,,,34,34,2.57,29,1,0,4,41.0
Browse,Meta,Page title length is not ideal,https://www.chewy.com/b/digestive-health-probiotics-1577,True,Rewrite titles that are too short or too long while keeping the main topic clear.,70,Probiotics for Cats: Cat Digestive Supplements (Free Shipping) | Chewy,70,"Shop Chewy for low prices on cat digestive health products. We carry a wide selection of cat digestive health products including supplements, probiotics, foods, capsules and more for your cat's stomach health. *FREE* shipping on orders $49+ and the BEST customer service!",271,digestive health and probiotics for cats,Digestive Health & Probiotics for Cats,1,digestive-health-probiotics,True,True,False,False,True,False,False,True,318253,355,1,good,1923.0,good,0.05500000000000001,,,11,11,2.57,7,0,0,4,24.0
Browse,Meta,Page title length is not ideal,https://www.chewy.com/b/prescription-medicine-for-cats-11589,True,Rewrite titles that are too short or too long while keeping the main topic clear.,74,Cat Medicine: Prescription Cat Pharmacy Medication (Ships Free) | Chewy RX,74,"Shop Chewy Pharmacy for the best prices on Prescription Cat Medication. We have top brands like Bravecto, Heartgard & Comfortis. FREE shipping on $49+ orders!",158,cat medicine,Prescription Medicine For Cats,1,prescription-medicine-for-cats,True,True,False,False,True,False,False,True,318253,389,1,good,2318.0,good,0.015,,,14,14,9.31,7,5,1,1,21.0
Browse,Meta,Page title length is not ideal,https://www.chewy.com/b/anxiety-calming-care-422,True,Rewrite titles that are too short or too long while keeping the main topic clear.,70,Best Cat Stress & Anxiety Products: Low Prices (Free Shipping) | Chewy,70,"Shop Chewy for the best cat stress & anxiety products! Cats are at their best when they feel calm and in control of their environment. Check out our wide selection of solutions from pheromone stress diffusers, calming collars, thundershirts, supplements & more. *FREE* shipping on orders $49+ and the BEST customer service!",323,cat calmers,Cat Anxiety & Calming Care Essentials,1,anxiety-calming-care,True,True,False,False,True,False,False,True,318253,394,1,good,1882.0,good,0.015,,,10,10,7.89,7,2,0,1,19.0
Browse,Meta,Page title length is not ideal,https://www.chewy.com/b/cat-health-tests-2690,True,Rewrite titles that are too short or too long while keeping the main topic clear.,69,"Cat Medical Test Kits: Top Brands, Low Prices (Free Shipping) | Chewy",69,"Shop Chewy for low prices and the best Test Kits! We carry a large selection and the top brands like PetTest, CheckUp, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",227,cat health tests,Cat Health Tests,1,cat-health-tests,True,True,False,False,True,False,False,False,318253,354,1,good,1564.0,good,0.03,,,5,5,11.2,3,1,1,0,1.0
Browse,Meta,Page title length is not ideal,https://www.chewy.com/b/trees-condos-1482,True,Rewrite titles that are too short or too long while keeping the main topic clear.,67,"Best Cat Trees: Cat Condos, Towers & Stands (Free Shipping) | Chewy",67,"Shop Chewy for cat trees, towers, and condos with climbing levels, scratching surfaces, cozy hideaways and sturdy designs for play, rest and enrichment.",152,cat trees and condos,Cat Trees & Condos,1,trees-condos,True,True,False,False,True,False,False,True,318253,374,1,good,1724.0,good,0.09,,,31,30,12.38,9,14,3,5,21.0
Browse,Meta,Page title length is not ideal,https://www.chewy.com/b/cat-shelves-9028,True,Rewrite titles that are too short or too long while keeping the main topic clear.,73,Cat Shelves: Cat Wall Shelves & More - Low Prices (Free Shipping) | Chewy,73,"Shop Chewy for low prices and the best Wall Shelves! We carry a large selection and the top brands like PETOMG, TRIXIE, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,cat wall shelves,Cat Shelves,1,cat-shelves,True,True,False,False,True,False,False,True,318253,354,1,good,1553.0,good,0.06,,,11,10,6.0,9,2,0,0,99.0
Browse,Meta,Page title length is not ideal,https://www.chewy.com/b/interactive-electronic-toys-327,True,Rewrite titles that are too short or too long while keeping the main topic clear.,72,Interactive Cat Toys: Stimulating & Entertaining (Free Shipping) | Chewy,72,"Shop Chewy for low prices and the best cat interactive toys! A simple cat tunnel, cat treat toy, or cat puzzle toy can provide hours of entertainment while satisfying natural hunting instincts. Kitties also love the thrill of the chase they get from teaser toys or anything with faux fur and feathers. *FREE* shipping on orders $49+ and the BEST customer service!",363,interactive cat toys,Interactive Cat Toys,1,interactive-electronic-toys,True,True,False,False,True,False,False,True,318253,359,1,good,1668.0,needs,0.12000000000000001,,,60,59,4.4,50,4,1,5,225.0
