page_type,category,issue,normalized_url,matched_botify,recommendation,evidence_value,title,title_length,meta_description,meta_description_length,main_keyword,h1,h1_count,url_slug,canonical_points_to_self,in_sitemaps,noindex,nofollow,breadcrumb_exists,product_exists,offer_exists,faq_exists,unique_inlinks,unique_outlinks,depth,lcp_status,lcp_value,cls_status,cls_value,inp_status,inp_value,ranking_keyword_rows,distinct_keywords,avg_current_rank,top10_keywords,quick_win_11_20_keywords,striking_distance_21_50_keywords,lost_or_unranked_keywords,botify_audience_keywords_to_90pct
HVF,Meta,Meta description does not align to main ranking keyword,https://www.chewy.com/f/kansas-city-chiefs-dog-jerseys_c1470_f47v235760,True,Update meta-description templates to reflect the primary ranking phrase.,kansas city chiefs pet gear,KANSAS CITY CHIEFS DOG JERSEYS (Free Shipping) | Chewy,54,"Shop Chewy for the best deals on Chiefs Dog Jerseys and more with fast free shipping, low prices, and award-winning customer service. Read ratings and reviews so you can find the right Chiefs Dog Jerseys for your pet.",217,kansas city chiefs pet gear,Chiefs Dog Jerseys,1,kansas-city-chiefs-dog-jerseys,True,True,False,False,True,False,False,False,378,457,2,,,,,,,4,4,4.5,4,0,0,0,1.0
HVF,Meta,Meta description does not align to main ranking keyword,https://www.chewy.com/f/san-francisco-49ers-dog-jerseys_c1470_f47v85593,True,Update meta-description templates to reflect the primary ranking phrase.,san francisco 49ers dog tops,SAN FRANCISCO 49ERS DOG JERSEYS (Free Shipping) | Chewy,55,"""Shop Chewy for the best deals on 49Ers Dog Jerseys and more with fast free shipping, low prices, and award-winning customer service. Read ratings and reviews so you can find the right 49Ers Dog Jerseys for your pet.""",217,san francisco 49ers dog tops,49Ers Dog Jerseys,1,san-francisco-49ers-dog-jerseys,True,True,False,False,True,False,False,False,378,451,2,,,,,,,4,4,2.5,4,0,0,0,3.0
HVF,Meta,Meta description does not align to main ranking keyword,https://www.chewy.com/f/dog-grooming-sprays_c355_f83v383903,True,Update meta-description templates to reflect the primary ranking phrase.,cruelty free dog grooming sprays,DOG GROOMING SPRAYS (Free Shipping) | Chewy,43,"Shop Chewy for the best deals on No and more with fast free shipping, low prices, and award-winning customer service. Read ratings and reviews so you can find the right No for your pet.",185,cruelty free dog grooming sprays,Dog Grooming Sprays,1,dog-grooming-sprays,True,True,False,False,True,False,False,False,244,367,2,,,,,,,1,1,28.0,0,0,1,0,1.0
HVF,Meta,Meta description does not align to main ranking keyword,https://www.chewy.com/f/dog-grooming-wipes_c355_f83v373228,True,Update meta-description templates to reflect the primary ranking phrase.,chewy dog grooming,DOG GROOMING WIPES (Free Shipping) | Chewy,42,"Shop Chewy for the best deals on No and more with fast free shipping, low prices, and award-winning customer service. Read ratings and reviews so you can find the right No for your pet.",185,chewy dog grooming,Dog Grooming Wipes,1,dog-grooming-wipes,True,True,False,False,True,False,False,False,160,365,2,good,1741.0,good,0.04,,,1,1,,0,0,0,1,7.0
HVF,Meta,Meta description does not align to main ranking keyword,https://www.chewy.com/f/non-prescription-cat-flea-tick_c404_f101v406213,True,Update meta-description templates to reflect the primary ranking phrase.,over the counter flea and tick medicine for cats,NON-PRESCRIPTION CAT FLEA & TICK (Free Shipping) | Chewy,56,"Shop Chewy for the best deals on Non-Prescription Cat Flea & Tick and more with fast free shipping, low prices, and award-winning customer service. Read ratings and reviews so you can find the right Non-Prescription Cat Flea & Tick for your pet.",245,over the counter flea and tick medicine for cats,Non-Prescription Cat Flea & Tick,1,non-prescription-cat-flea-tick,True,True,False,False,True,False,False,True,33,365,2,good,1670.0,good,0.05,,,7,7,4.83,6,0,0,1,53.0
HVF,Meta,Meta description does not align to main ranking keyword,https://www.chewy.com/f/human-grade-dog-food_c332_f3v276686,True,Update meta-description templates to reflect the primary ranking phrase.,premium human-grade dehydrated dog food,HUMAN GRADE DOG FOOD (Free Shipping) | Chewy,44,"Shop Chewy Dog Food and discover dry, wet & fresh dog food recipes tailored to every pup’s needs. Dog food delivery to your door, Autoship savings and free shipping on $49+!",173,premium human-grade dehydrated dog food,Human Grade Dog Food,1,human-grade-dog-food,True,True,False,False,True,False,False,False,1505,424,2,good,1912.0,good,0.01,,,7,7,13.2,1,4,0,2,5.0
HVF,Meta,Meta description does not align to main ranking keyword,https://www.chewy.com/f/giant-dog-dewormers_c2652_f6v13793,True,Update meta-description templates to reflect the primary ranking phrase.,dewormer large dogs,GIANT DOG DEWORMERS (Free Shipping) | Chewy,43,"Shop Chewy for the best deals on Giant Dog Dewormers and more with fast free shipping, low prices, and award-winning customer service. Read ratings and reviews so you can find the right Giant Dog Dewormers for your pet.",219,dewormer large dogs,Giant Dog Dewormers,1,giant-dog-dewormers,True,True,False,False,True,False,False,False,19,328,2,,,,,,,2,2,7.0,1,1,0,0,2.0
HVF,Meta,Meta description does not align to main ranking keyword,https://www.chewy.com/f/non-prescription-dog-flea-tick_c381_f101v406213,True,Update meta-description templates to reflect the primary ranking phrase.,over the counter flea and tick medicine for dogs,NON-PRESCRIPTION DOG FLEA & TICK TREATMENTS (Free Shipping) | Chewy,67,"Shop Chewy for the best deals on Non-Prescription Dog Flea & Tick Treatments and more with fast free shipping, low prices, and award-winning customer service. Read ratings and reviews so you can find the right Non-Prescription Dog Flea & Tick for your pet.",256,over the counter flea and tick medicine for dogs,Non-Prescription Dog Flea & Tick Treatments,1,non-prescription-dog-flea-tick,True,True,False,False,True,False,False,True,68,371,2,good,1799.0,good,0.03,,,7,7,14.57,3,1,3,0,220.0
HVF,Meta,Meta description does not align to main ranking keyword,https://www.chewy.com/f/replacement-dog-toys_c315_f58v370689,True,Update meta-description templates to reflect the primary ranking phrase.,replacement dog toys,DOG TOY REPLACEMENTS (Free Shipping) | Chewy,44,"Shop Chewy for the best deals on Dog Toy Replacements and more with fast free shipping, low prices, and award-winning customer service. Read ratings and reviews so you can find the right Dog Toy Replacements for your pet.",221,replacement dog toys,Dog Toy Replacements,1,replacement-dog-toys,True,True,False,False,True,False,False,False,959,347,2,,,,,,,1,1,6.0,1,0,0,0,1.0
HVF,Meta,Meta description does not align to main ranking keyword,https://www.chewy.com/f/marvel-dog-toys_c315_f147v455835,True,Update meta-description templates to reflect the primary ranking phrase.,spiderman dog toy,MARVEL DOG TOYS (Free Shipping) | Chewy,39,"Shop Chewy for the best deals on Marvel Dog Toys and more with fast free shipping, low prices, and award-winning customer service. Read ratings and reviews so you can find the right Marvel Dog Toys for your pet.",211,spiderman dog toy,Marvel Dog Toys,1,marvel-dog-toys,True,True,False,False,True,False,False,False,554,336,2,,,,,,,1,1,,0,0,0,1,3.0
HVF,Meta,Meta description does not align to main ranking keyword,https://www.chewy.com/f/puppy-fetch-toys_c317_f5v9065,True,Update meta-description templates to reflect the primary ranking phrase.,fetch toys for new dogs on sale,FETCH TOYS FOR PUPPIES (Free Shipping) | Chewy,46,"Shop Chewy for the best deals on Fetch Toys for Puppies and more with fast free shipping, low prices, and award-winning customer service. Read ratings and reviews so you can find the right Fetch Toys for Puppies for your pet.",225,fetch toys for new dogs on sale,Fetch Toys for Puppies,1,puppy-fetch-toys,True,True,False,False,True,False,False,False,55,332,2,,,,,,,1,1,14.0,0,1,0,0,1.0
HVF,Meta,Meta description does not align to main ranking keyword,https://www.chewy.com/f/unscented-dog-poop-bags_c354_f73v248843,True,Update meta-description templates to reflect the primary ranking phrase.,unscented dog poop bags,UNSCENTED DOG POOP BAGS (Free Shipping) | Chewy,47,"Shop Chewy for the best deals on No and more with fast free shipping, low prices, and award-winning customer service. Read ratings and reviews so you can find the right No for your pet.",185,unscented dog poop bags,Unscented Dog Poop Bags,1,unscented-dog-poop-bags,True,True,False,False,True,False,False,False,23,354,2,,,,,,,1,1,12.0,0,1,0,0,1.0
HVF,Meta,Meta description does not align to main ranking keyword,https://www.chewy.com/f/metal-pooper-scoopers-dogs_c354_f7v942889,True,Update meta-description templates to reflect the primary ranking phrase.,metal pooper scoopers,METAL POOPER SCOOPERS FOR DOGS (Free Shipping) | Chewy,54,"Shop Chewy for the best deals on No and more with fast free shipping, low prices, and award-winning customer service. Read ratings and reviews so you can find the right No for your pet.",185,metal pooper scoopers,Metal Pooper Scoopers for Dogs,1,metal-pooper-scoopers-dogs,True,True,False,False,True,False,False,False,21,330,2,,,,,,,3,3,6.0,2,1,0,0,3.0
HVF,Meta,Meta description does not align to main ranking keyword,https://www.chewy.com/f/wood-dog-chew-toys_c316_f7v64298,True,Update meta-description templates to reflect the primary ranking phrase.,wood dog toys,WOODEN CHEW TOYS FOR DOGS (Free Shipping) | Chewy,49,"Shop Chewy for the best deals on Wooden Chew Toys for Dogs and more with fast free shipping, low prices, and award-winning customer service. Read ratings and reviews so you can find the right Wooden Chew Toys for Dogs for your pet.",231,wood dog toys,Wooden Chew Toys for Dogs,1,wood-dog-chew-toys,True,True,False,False,True,False,False,False,258,369,2,,,,,,,2,2,9.0,2,0,0,0,4.0
HVF,Meta,Meta description does not align to main ranking keyword,https://www.chewy.com/f/standard-cat-leashes-collars_c400_f59v84904,True,Update meta-description templates to reflect the primary ranking phrase.,top rated cat leashes collars bowls and id tags by chewy,STANDARD CAT LEASHES & COLLARS (Free Shipping) | Chewy,54,"Shop Chewy for the best deals on Standard Cat Leashes & Collars and more with fast free shipping, low prices, and award-winning customer service. Read ratings and reviews so you can find the right Standard Cat Leashes & Collars for your pet.",241,top rated cat leashes collars bowls and id tags by chewy,Standard Cat Leashes & Collars,1,standard-cat-leashes-collars,True,True,False,False,True,False,False,False,83,358,2,,,,,,,2,2,24.0,0,0,1,1,1.0
HVF,Meta,Meta description does not align to main ranking keyword,https://www.chewy.com/f/frisco-cat-leashes-collars_c400_f1v396533,True,Update meta-description templates to reflect the primary ranking phrase.,top rated cat leashes collars bowls and id tags by chewy,FRISCO CAT LEASHES & COLLARS (Free Shipping) | Chewy,52,"Shop Chewy for the best deals on Frisco Cat Leashes & Collars and more with fast free shipping, low prices, and award-winning customer service. Read ratings and reviews so you can find the right Frisco Cat Leashes & Collars for your pet.",237,top rated cat leashes collars bowls and id tags by chewy,Frisco Cat Leashes & Collars,1,frisco-cat-leashes-collars,True,True,False,False,True,False,False,False,33,354,2,,,,,,,2,2,19.0,0,1,0,1,1.0
HVF,Meta,Meta description does not align to main ranking keyword,https://www.chewy.com/f/vet-recommended-senior-dog-food_c459_f50v614683,True,Update meta-description templates to reflect the primary ranking phrase.,veterinary diet dog food for aging care,VET RECOMMENDED SENIOR DOG FOOD (Free Shipping) | Chewy,55,"Shop Chewy for the best deals on Vet Recommended Senior Dog Food and more with fast free shipping, low prices, and award-winning customer service. Read ratings and reviews so you can find the right Vet Recommended Senior Dog Food for your pet.",243,veterinary diet dog food for aging care,Vet Recommended Senior Dog Food,1,vet-recommended-senior-dog-food,True,True,False,False,True,False,False,False,22,323,2,,,,,,,1,1,,0,0,0,1,1.0
HVF,Meta,Meta description does not align to main ranking keyword,https://www.chewy.com/f/blue-jay-feeders_c1744_f55v696299,True,Update meta-description templates to reflect the primary ranking phrase.,feeders for blue jays,BLUE JAY FEEDERS | CHEWY,24,"Shop Chewy for low prices on the best bird feeders and waterers. Whether you're looking for a feeder or waterer for an indoor or for an outdoor bird, Chewy has a wide selection of feeders and waterers you'll love. *FREE* shipping on orders $49+ and the BEST customer service!",275,feeders for blue jays,Blue Jay Feeders,1,blue-jay-feeders,True,True,False,False,True,False,False,True,29,351,2,,,,,,,4,4,11.0,2,1,0,1,8.0
HVF,Meta,Meta description does not align to main ranking keyword,https://www.chewy.com/f/pine-siskin-feeders_c1744_f55v696314,True,Update meta-description templates to reflect the primary ranking phrase.,pine siskin feeders,PINE SISKIN FEEDERS | CHEWY,27,"Shop Chewy for low prices on the best bird feeders and waterers. Whether you're looking for a feeder or waterer for an indoor or for an outdoor bird, Chewy has a wide selection of feeders and waterers you'll love. *FREE* shipping on orders $49+ and the BEST customer service!",275,pine siskin feeders,Pine Siskin Feeders,1,pine-siskin-feeders,True,True,False,False,True,False,False,True,27,332,2,,,,,,,1,1,16.0,0,1,0,0,1.0
HVF,Meta,Meta description does not align to main ranking keyword,https://www.chewy.com/f/appetite-stimulation-dog-vitamins_c374_f50v70485,True,Update meta-description templates to reflect the primary ranking phrase.,appetite stimulant for dogs,APPETITE STIMULATION DOG VITAMINS & SUPPLEMENTS (Free Shipping) | Chewy,71,"Shop Chewy for the best deals on Appetite Stimulation Dog Vitamins & Supplements and more with fast free shipping, low prices, and award-winning customer service. Read ratings and reviews so you can find the right Appetite Stimulation Dog Vitamins & Supplements for your pet.",275,appetite stimulant for dogs,Appetite Stimulation Dog Vitamins & Supplements,1,appetite-stimulation-dog-vitamins,True,True,False,False,True,False,False,True,471,408,2,,,,,,,3,3,10.0,2,1,0,0,3.0
HVF,Meta,Meta description does not align to main ranking keyword,https://www.chewy.com/f/glucosamine-supplements-dogs_c374_f199v664807,True,Update meta-description templates to reflect the primary ranking phrase.,chewy joint supplement,GLUCOSAMINE SUPPLEMENTS FOR DOGS (Free Shipping) | Chewy,56,"Shop Chewy for low prices and the best dog vitamins & supplements that can improve your pup's health, wellness and vitality. Dog vitamins help a dog’s body to function properly, regulating everything from dog digestive health, skin & coat care, allergy & immune system to muscle growth. *FREE* shipping on orders $49+ and the BEST customer service.",348,chewy joint supplement,Glucosamine Supplements for Dogs,1,glucosamine-supplements-dogs,True,True,False,False,True,False,False,True,575,456,2,,,,,,,1,1,,0,0,0,1,1.0
HVF,Meta,Meta description does not align to main ranking keyword,https://www.chewy.com/f/fish-oil-dogs_c374_f199v679584,True,Update meta-description templates to reflect the primary ranking phrase.,chewy fish oil for dogs,FISH OIL FOR DOGS (Free Shipping) | Chewy,41,"Shop Chewy for low prices and the best dog vitamins & supplements that can improve your pup's health, wellness and vitality. Dog vitamins help a dog’s body to function properly, regulating everything from dog digestive health, skin & coat care, allergy & immune system to muscle growth. *FREE* shipping on orders $49+ and the BEST customer service.",348,chewy fish oil for dogs,Fish Oil for Dogs,1,fish-oil-dogs,True,True,False,False,True,False,False,True,581,458,2,good,1937.0,good,0.01,,,1,1,1.0,1,0,0,0,7.0
HVF,Meta,Meta description does not align to main ranking keyword,https://www.chewy.com/f/vitamin-d-dogs_c374_f199v679589,True,Update meta-description templates to reflect the primary ranking phrase.,vitamin d for dogs,VITAMIN D FOR DOGS (Free Shipping) | Chewy,42,"Shop Chewy for low prices and the best dog vitamins & supplements that can improve your pup's health, wellness and vitality. Dog vitamins help a dog’s body to function properly, regulating everything from dog digestive health, skin & coat care, allergy & immune system to muscle growth. *FREE* shipping on orders $49+ and the BEST customer service.",348,vitamin d for dogs,Vitamin D for Dogs,1,vitamin-d-dogs,True,True,False,False,True,False,False,True,557,454,2,,,,,,,2,2,24.5,0,1,1,0,1.0
HVF,Meta,Meta description does not align to main ranking keyword,https://www.chewy.com/f/dog-vitamins-omega-3_c374_f199v679585,True,Update meta-description templates to reflect the primary ranking phrase.,chewy fish oil for dogs,OMEGA 3 FISH OIL FOR DOGS (Free Shipping) | Chewy,49,"Shop Chewy for low prices and the best dog vitamins & supplements that can improve your pup's health, wellness and vitality. Dog vitamins help a dog’s body to function properly, regulating everything from dog digestive health, skin & coat care, allergy & immune system to muscle growth. *FREE* shipping on orders $49+ and the BEST customer service.",348,chewy fish oil for dogs,Omega 3 Fish Oil For Dogs,1,dog-vitamins-omega,True,True,False,False,True,False,False,True,578,457,2,,,,,,,1,1,4.0,1,0,0,0,7.0
HVF,Meta,Meta description does not align to main ranking keyword,https://www.chewy.com/f/dog-vitamins-probiotics_c374_f199v679583,True,Update meta-description templates to reflect the primary ranking phrase.,best multivitamin with probiotic for dogs,DOG VITAMINS WITH PROBIOTICS (Free Shipping) | Chewy,52,"Shop Chewy for low prices and the best dog vitamins & supplements that can improve your pup's health, wellness and vitality. Dog vitamins help a dog’s body to function properly, regulating everything from dog digestive health, skin & coat care, allergy & immune system to muscle growth. *FREE* shipping on orders $49+ and the BEST customer service.",348,best multivitamin with probiotic for dogs,Dog Vitamins With Probiotics,1,dog-vitamins-probiotics,True,True,False,False,True,False,False,False,570,455,2,,,,,,,2,2,5.0,1,0,0,1,2.0
HVF,Meta,Meta description does not align to main ranking keyword,https://www.chewy.com/f/salmon-oil-dogs_c374_f199v808600,True,Update meta-description templates to reflect the primary ranking phrase.,salmon oil for dogs,SALMON OIL FOR DOGS (Free Shipping) | Chewy,43,"Shop Chewy for low prices and the best dog vitamins & supplements that can improve your pup's health, wellness and vitality. Dog vitamins help a dog’s body to function properly, regulating everything from dog digestive health, skin & coat care, allergy & immune system to muscle growth. *FREE* shipping on orders $49+ and the BEST customer service.",348,salmon oil for dogs,Salmon Oil for Dogs,1,salmon-oil-dogs,True,True,False,False,True,False,False,True,542,443,2,,,,,,,6,5,19.0,1,2,2,1,2.0
HVF,Meta,Meta description does not align to main ranking keyword,https://www.chewy.com/f/psyllium-dogs_c374_f199v664814,True,Update meta-description templates to reflect the primary ranking phrase.,psyllium husk for dogs,PSYLLIUM FOR DOGS (Free Shipping) | Chewy,41,"Shop Chewy for low prices and the best dog vitamins & supplements that can improve your pup's health, wellness and vitality. Dog vitamins help a dog’s body to function properly, regulating everything from dog digestive health, skin & coat care, allergy & immune system to muscle growth. *FREE* shipping on orders $49+ and the BEST customer service.",348,psyllium husk for dogs,Psyllium For Dogs,1,psyllium-dogs,True,True,False,False,True,False,False,True,437,409,2,,,,,,,3,3,6.0,3,0,0,0,18.0
HVF,Meta,Meta description does not align to main ranking keyword,https://www.chewy.com/f/krill-oil-dogs_c374_f199v830164,True,Update meta-description templates to reflect the primary ranking phrase.,krill oil dogs,KRILL OIL FOR DOGS (Free Shipping) | Chewy,42,"Shop Chewy for low prices and the best dog vitamins & supplements that can improve your pup's health, wellness and vitality. Dog vitamins help a dog’s body to function properly, regulating everything from dog digestive health, skin & coat care, allergy & immune system to muscle growth. *FREE* shipping on orders $49+ and the BEST customer service.",348,krill oil dogs,Krill Oil for Dogs,1,krill-oil-dogs,True,True,False,False,True,False,False,True,502,418,2,,,,,,,1,1,21.0,0,0,1,0,1.0
HVF,Meta,Meta description does not align to main ranking keyword,https://www.chewy.com/f/l-lysine-dogs_c374_f199v830165,True,Update meta-description templates to reflect the primary ranking phrase.,lysine dogs,L-LYSINE FOR DOGS (Free Shipping) | Chewy,41,"Shop Chewy for low prices and the best dog vitamins & supplements that can improve your pup's health, wellness and vitality. Dog vitamins help a dog’s body to function properly, regulating everything from dog digestive health, skin & coat care, allergy & immune system to muscle growth. *FREE* shipping on orders $49+ and the BEST customer service.",348,lysine dogs,L-Lysine for Dogs,1,l-lysine-dogs,True,True,False,False,True,False,False,False,438,389,2,,,,,,,1,1,7.0,1,0,0,0,5.0
HVF,Meta,Meta description does not align to main ranking keyword,https://www.chewy.com/f/orange-cat-balls_c329_f51v257518,True,Update meta-description templates to reflect the primary ranking phrase.,orange cat balls,ORANGE BALL TOYS FOR CATS (Free Shipping) | Chewy,49,"Shop Chewy for the best deals on Orange Ball Toys for Cats and more with fast free shipping, low prices, and award-winning customer service. Read ratings and reviews so you can find the right Orange Ball Toys for Cats for your pet.",231,orange cat balls,Orange Ball Toys for Cats,1,orange-cat-balls,True,True,False,False,True,False,False,False,26,327,2,,,,,,,1,1,6.0,1,0,0,0,1.0
HVF,Meta,Meta description does not align to main ranking keyword,https://www.chewy.com/f/horse-dewormer-paste_c10437_f83v377634,True,Update meta-description templates to reflect the primary ranking phrase.,chewy horse wormer,HORSE DEWORMER PASTE | CHEWY,28,"Shop Chewy for low prices and the best Dewormers products! We carry a large selection and the top brands like Bimeda, STRONGID, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",236,chewy horse wormer,Horse Dewormer Paste,1,horse-dewormer-paste,True,True,False,False,True,False,False,True,2,332,2,,,,,,,1,1,20.0,0,1,0,0,1.0
HVF,Meta,Meta description does not align to main ranking keyword,https://www.chewy.com/f/horse-dewormer-pellets_c10437_f83v231350,True,Update meta-description templates to reflect the primary ranking phrase.,horse dewormer pellets,HORSE DEWORMER PELLETS | CHEWY,30,"Shop Chewy for low prices and the best Dewormers products! We carry a large selection and the top brands like Safe-Guard, Farnam, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",238,horse dewormer pellets,Horse Dewormer Pellets,1,horse-dewormer-pellets,True,True,False,False,True,False,False,True,2,317,2,,,,,,,2,2,6.5,2,0,0,0,1.0
HVF,Meta,Meta description does not align to main ranking keyword,https://www.chewy.com/f/cat-urine-test_c2690_f106v503295,True,Update meta-description templates to reflect the primary ranking phrase.,cat urine test,CAT URINE TESTS (Free Shipping) | Chewy,39,"Shop Chewy for low prices and the best Test Kits! We carry a large selection and the top brands like CheckUp, PetTest, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",227,cat urine test,Cat Urine Tests,1,cat-urine-test,True,True,False,False,True,False,False,False,4,328,2,,,,,,,1,1,,0,0,0,1,1.0
