page_type,category,issue,normalized_url,matched_botify,recommendation,evidence_value,title,title_length,meta_description,meta_description_length,main_keyword,h1,h1_count,url_slug,canonical_points_to_self,in_sitemaps,noindex,nofollow,breadcrumb_exists,product_exists,offer_exists,faq_exists,unique_inlinks,unique_outlinks,depth,lcp_status,lcp_value,cls_status,cls_value,inp_status,inp_value,ranking_keyword_rows,distinct_keywords,avg_current_rank,top10_keywords,quick_win_11_20_keywords,striking_distance_21_50_keywords,lost_or_unranked_keywords,botify_audience_keywords_to_90pct
Deals,Index,Sitemap/index-state mismatch,https://www.chewy.com/deals/treats-8106,True,Align sitemap inclusion to the intended index state.,,Cat Treat Deals - Free shipping | Chewy,39,"Shop Chewy for low prices and the best Treats products! We carry a large selection and the top brands like Friskies, Inaba, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",232,,Cat Treat Deals,1,treats,,False,False,False,True,False,False,False,265,357,2,,,,,,,,,,,,,,
Deals,Index,Sitemap/index-state mismatch,https://www.chewy.com/deals/trees-beds-furniture-12311,True,Align sitemap inclusion to the intended index state.,,"Cat Trees, Beds & Furniture Deals - Free shipping | Chewy",57,"Shop Chewy for low prices and the best Trees, Beds & Furniture! We carry a large selection and the top brands like FurHaven, PetAmi, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",241,,"Cat Trees, Beds & Furniture Deals",1,trees-beds-furniture,,False,False,False,True,False,False,False,305,350,2,,,,,,,,,,,,,,
Deals,Index,Sitemap/index-state mismatch,https://www.chewy.com/deals/toys-8108,True,Align sitemap inclusion to the intended index state.,,Cat Toy Deals - Free shipping | Chewy,37,"Shop Chewy for low prices and the best Toys products! We carry a large selection and the top brands like Frisco, Pets First, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",233,,Cat Toy Deals,1,toys,,False,False,False,True,False,False,False,576,360,2,,,,,,,,,,,,,,
Deals,Index,Sitemap/index-state mismatch,https://www.chewy.com/deals/bowls-feeders-8742,True,Align sitemap inclusion to the intended index state.,,Cat Bowls & Feeders Deals - Free shipping | Chewy,49,"Shop Chewy for low prices and the best Bowls & Feeders! We carry a large selection and the top brands like Frisco, Loving Pets, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",236,,Cat Bowls & Feeders Deals,1,bowls-feeders,,False,False,False,True,False,False,False,221,352,2,,,,,,,,,,,,,,
Deals,Index,Sitemap/index-state mismatch,https://www.chewy.com/deals/vitamins-supplements-115382,True,Align sitemap inclusion to the intended index state.,,Deals on Cat Vitamins & Supplements - Free shipping | Chewy,59,"Shop Chewy for low prices and the best Vitamins & Supplements! We carry a large selection and the top brands like Natura Petz Organics, Rx Vitamins, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",257,,Deals on Cat Vitamins & Supplements,1,vitamins-supplements,,False,False,False,True,False,False,False,278,345,2,,,,,,,,,,,,,,
Deals,Index,Sitemap/index-state mismatch,https://www.chewy.com/deals/grooming-8743,True,Align sitemap inclusion to the intended index state.,,Cat Grooming Deals - Free shipping | Chewy,42,"Shop Chewy for low prices and the best Grooming products! We carry a large selection and the top brands like Purrdy Paws, Best Shot, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",241,,Cat Grooming Deals,1,grooming,,False,False,False,True,False,False,False,306,357,2,,,,,,,,,,,,,,
Deals,Index,Sitemap/index-state mismatch,https://www.chewy.com/deals/grooming-supplies-more-8111,True,Align sitemap inclusion to the intended index state.,,"Cat Grooming, Supplies & More Deals - Free shipping | Chewy",59,"Shop Chewy for low prices and the best Grooming, Supplies & More! We carry a large selection and the top brands like Frisco, Pets First, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",245,,"Cat Grooming, Supplies & More Deals",1,grooming-supplies-more,,False,False,False,True,False,False,False,334,353,2,,,,,,,,,,,,,,
Deals,Index,Sitemap/index-state mismatch,https://www.chewy.com/deals/pet-parent-deals-12340,True,Align sitemap inclusion to the intended index state.,,Pet Parent Deals - Free shipping | Chewy,40,"Shop Chewy for low prices and the best Pet Parent Deals! We carry a large selection and the top brands like E&S PETS, ISlide, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",234,,Pet Parent Deals,1,pet-parent-deals,,False,False,False,True,False,False,False,357,365,2,,,,,,,,,,,,,,
Deals,Index,Sitemap/index-state mismatch,https://www.chewy.com/deals/toys-109207,True,Align sitemap inclusion to the intended index state.,,Toys Deals - Free shipping | Chewy,34,"Shop Chewy for low prices and the best Toys products! We carry a large selection and the top brands like Pets First, Frisco, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",233,,Toys Deals,1,toys,,False,False,False,True,False,False,False,670,348,2,,,,,,,,,,,,,,
Deals,Index,Sitemap/index-state mismatch,https://www.chewy.com/deals/treats-109159,True,Align sitemap inclusion to the intended index state.,,Treats Deals - Free shipping | Chewy,36,"Shop Chewy for low prices and the best Treats products! We carry a large selection and the top brands like Fluker's, Blue Buffalo, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",239,,Treats Deals,1,treats,,False,False,False,True,False,False,False,294,357,2,,,,,,,,,,,,,,
Deals,Index,Sitemap/index-state mismatch,https://www.chewy.com/deals/wild-bird-deals-116350,True,Align sitemap inclusion to the intended index state.,,Wild Bird Deals - Free shipping | Chewy,39,"Shop Chewy for low prices and the best Wild Bird Deals! We carry a large selection and the top brands like Sunnydaze Decor, Kingsyard, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",243,,Wild Bird Deals,1,wild-bird-deals,,False,False,False,True,False,False,False,252,352,2,,,,,,,,,,,,,,
Deals,Index,Sitemap/index-state mismatch,https://www.chewy.com/deals/livestock-deals-13548,True,Align sitemap inclusion to the intended index state.,,Livestock Deals - Free shipping | Chewy,39,"Shop Chewy for low prices and the best Livestock Deals! We carry a large selection and the top brands like Sullivan Supply, Little Giant, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",246,,Livestock Deals,1,livestock-deals,,False,False,False,True,False,False,False,224,349,2,,,,,,,,,,,,,,
Deals,Index,Sitemap/index-state mismatch,https://www.chewy.com/deals/healthcare-deals-8592,True,Align sitemap inclusion to the intended index state.,,Healthcare Deals - Free shipping | Chewy,40,"Shop Chewy for low prices and the best Healthcare Deals! We carry a large selection and the top brands like Healthy Breeds, Trilostane Compounded, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",255,,Healthcare Deals,1,healthcare-deals,,False,False,False,True,False,False,False,495,357,2,,,,,,,,,,,,,,
Deals,Index,Sitemap/index-state mismatch,https://www.chewy.com/deals/20-off-your-first-pharmacy-order-12577,True,Align sitemap inclusion to the intended index state.,,Save on your first pharmacy order - Free shipping | Chewy,57,"Shop Chewy for low prices and the best 20% off your first Pharmacy order! We carry a large selection and the top brands like Trilostane Compounded, Pimobendan Compounded, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",279,,Save on your first pharmacy order,1,20-off-your-first-pharmacy-order,,False,False,False,True,False,False,False,99,359,3,,,,,,,,,,,,,,
Deals,Index,Sitemap/index-state mismatch,https://www.chewy.com/deals/shirts-125590,True,Align sitemap inclusion to the intended index state.,,Deals on Dog Shirts - Free shipping | Chewy,43,"Shop Chewy for low prices and the best Shirts products! We carry a large selection and the top brands like The Worthy Dog, Pets First, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",243,,Deals on Dog Shirts,1,shirts,,False,False,False,True,False,False,False,61,346,3,,,,,,,,,,,,,,
Deals,Index,Sitemap/index-state mismatch,https://www.chewy.com/deals/coats-jackets-125598,True,Align sitemap inclusion to the intended index state.,,Deals on Dog Coats & Jackets - Free shipping | Chewy,52,"Shop Chewy for low prices and the best Coats & Jackets! We carry a large selection and the top brands like The Worthy Dog, Frisco, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",239,,Deals on Dog Coats & Jackets,1,coats-jackets,,False,False,False,True,False,False,False,59,344,3,,,,,,,,,,,,,,
Deals,Index,Sitemap/index-state mismatch,https://www.chewy.com/deals/sweaters-hoodies-125606,True,Align sitemap inclusion to the intended index state.,,Deals on Dog Sweaters & Hoodies - Free shipping | Chewy,55,"Shop Chewy for low prices and the best Sweaters & Hoodies! We carry a large selection and the top brands like Frisco, The Worthy Dog, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",242,,Deals on Dog Sweaters & Hoodies,1,sweaters-hoodies,,False,False,False,True,False,False,False,60,345,3,,,,,,,,,,,,,,
Deals,Index,Sitemap/index-state mismatch,https://www.chewy.com/deals/pajamas-125614,True,Align sitemap inclusion to the intended index state.,,Deals on Dog Pajamas - Free shipping | Chewy,44,"Shop Chewy for low prices and the best Pajamas products! We carry a large selection and the top brands like Frisco, The Worthy Dog, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",240,,Deals on Dog Pajamas,1,pajamas,,False,False,False,True,False,False,False,56,341,3,,,,,,,,,,,,,,
Deals,Index,Sitemap/index-state mismatch,https://www.chewy.com/deals/jerseys-team-accessories-125622,True,Align sitemap inclusion to the intended index state.,,Deals on Dog Jerseys & Team Accessories - Free shipping | Chewy,63,"Shop Chewy for low prices and the best Jerseys & Team Accessories! We carry a large selection and the top brands like Pets First, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",250,,Deals on Dog Jerseys & Team Accessories,1,jerseys-team-accessories,,False,False,False,True,False,False,False,56,341,3,,,,,,,,,,,,,,
Deals,Index,Sitemap/index-state mismatch,https://www.chewy.com/deals/accessories-125630,True,Align sitemap inclusion to the intended index state.,,Dog Fashion Accessories Deals - Free shipping | Chewy,53,"Shop Chewy for low prices and the best Accessories products! We carry a large selection and the top brands like The Worthy Dog, Frisco, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",244,,Dog Fashion Accessories Deals,1,accessories,,False,False,False,True,False,False,False,187,354,3,,,,,,,,,,,,,,
Deals,Index,Sitemap/index-state mismatch,https://www.chewy.com/deals/dresses-125638,True,Align sitemap inclusion to the intended index state.,,Dog Dresses Deals - Free shipping | Chewy,41,"Shop Chewy for low prices and the best Dresses products! We carry a large selection and the top brands like Frisco, The Worthy Dog, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",240,,Dog Dresses Deals,1,dresses,,False,False,False,True,False,False,False,56,341,3,,,,,,,,,,,,,,
Deals,Index,Sitemap/index-state mismatch,https://www.chewy.com/deals/life-jackets-125646,True,Align sitemap inclusion to the intended index state.,,Dog Life Jackets Deals - Free shipping | Chewy,46,"Shop Chewy for low prices and the best Life Jackets! We carry a large selection and the top brands like Frisco, Paws Aboard, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",233,,Dog Life Jackets Deals,1,life-jackets,,False,False,False,True,False,False,False,56,333,3,,,,,,,,,,,,,,
Deals,Index,Sitemap/index-state mismatch,https://www.chewy.com/deals/flea-tick-deals-8596,True,Align sitemap inclusion to the intended index state.,,Flea & Tick Deals - Free shipping | Chewy,41,"Shop Chewy for low prices and the best Flea & Tick Deals! We carry a large selection and the top brands like Credelio, Interceptor Plus, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",245,,Flea & Tick Deals,1,flea-tick-deals,,False,False,False,True,False,False,False,168,345,3,,,,,,,,,,,,,,
Deals,Index,Sitemap/index-state mismatch,https://www.chewy.com/deals/vitamin-supplement-deals-8597,True,Align sitemap inclusion to the intended index state.,,Vitamin & Supplement Deals - Free shipping | Chewy,50,"Shop Chewy for low prices and the best Vitamin & Supplement Deals! We carry a large selection and the top brands like Healthy Breeds, Natura Petz Organics, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",264,,Vitamin & Supplement Deals,1,vitamin-supplement-deals,,False,False,False,True,False,False,False,233,355,3,,,,,,,,,,,,,,
Deals,Index,Sitemap/index-state mismatch,https://www.chewy.com/deals/pharmacy-deals-8595,True,Align sitemap inclusion to the intended index state.,,Pharmacy Deals - Free shipping | Chewy,38,"Shop Chewy for low prices and the best Pharmacy Deals! We carry a large selection and the top brands like Trilostane Compounded, Metronidazole Compounded, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",263,,Pharmacy Deals,1,pharmacy-deals,,False,False,False,True,False,False,False,173,345,3,,,,,,,,,,,,,,
Deals,Index,Sitemap/index-state mismatch,https://www.chewy.com/deals/dog-109219,True,Align sitemap inclusion to the intended index state.,,Dog Toys Deals - Free shipping | Chewy,38,"Shop Chewy for low prices and the best Dog products! We carry a large selection and the top brands like Pets First, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",236,,Dog Toys Deals,1,dog,,False,False,False,True,False,False,False,397,345,3,,,,,,,,,,,,,,
Deals,Index,Sitemap/index-state mismatch,https://www.chewy.com/deals/cat-109231,True,Align sitemap inclusion to the intended index state.,,Cat Toys Deals - Free shipping | Chewy,38,"Shop Chewy for low prices and the best Cat products! We carry a large selection and the top brands like Frisco, Pets First, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",232,,Cat Toys Deals,1,cat,,False,False,False,True,False,False,False,272,345,3,,,,,,,,,,,,,,1.0
Deals,Index,Sitemap/index-state mismatch,https://www.chewy.com/deals/bowls-dishes-115246,True,Align sitemap inclusion to the intended index state.,,Deals on Dog Bowls & Dishes - Free shipping | Chewy,51,"Shop Chewy for low prices and the best Bowls & Dishes! We carry a large selection and the top brands like Frisco, Loving Pets, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",235,,Deals on Dog Bowls & Dishes,1,bowls-dishes,,False,False,False,True,False,False,False,17,343,3,,,,,,,,,,,,,,
Deals,Index,Sitemap/index-state mismatch,https://www.chewy.com/deals/elevated-bowls-115254,True,Align sitemap inclusion to the intended index state.,,Deals on Dog Elevated Bowls - Free shipping | Chewy,51,"Shop Chewy for low prices and the best Elevated Bowls! We carry a large selection and the top brands like Frisco, PawHut, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",230,,Deals on Dog Elevated Bowls,1,elevated-bowls,,False,False,False,True,False,False,False,14,340,3,,,,,,,,,,,,,,
Deals,Index,Sitemap/index-state mismatch,https://www.chewy.com/deals/feeders-115262,True,Align sitemap inclusion to the intended index state.,,Deals on Dog Feeders - Free shipping | Chewy,44,"Shop Chewy for low prices and the best Feeders products! We carry a large selection and the top brands like LickiMat, Frisco, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",234,,Deals on Dog Feeders,1,feeders,,False,False,False,True,False,False,False,15,341,3,,,,,,,,,,,,,,
Deals,Index,Sitemap/index-state mismatch,https://www.chewy.com/deals/fountains-waterers-115270,True,Align sitemap inclusion to the intended index state.,,Deals on Dog Fountains & Waterers - Free shipping | Chewy,57,"Shop Chewy for low prices and the best Fountains & Waterers! We carry a large selection and the top brands like Petmate, HINTON, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",237,,Deals on Dog Fountains & Waterers,1,fountains-waterers,,False,False,False,True,False,False,False,14,340,3,,,,,,,,,,,,,,
Deals,Index,Sitemap/index-state mismatch,https://www.chewy.com/deals/dry-food-115014,True,Align sitemap inclusion to the intended index state.,,Deals on Dog Dry Food - Free shipping | Chewy,45,"Shop Chewy for low prices and the best Dry Food! We carry a large selection and the top brands like Merrick, Purina ONE, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",229,,Deals on Dog Dry Food,1,dry-food,,False,False,False,True,False,False,False,19,345,3,,,,,,,,,,,,,,
Deals,Index,Sitemap/index-state mismatch,https://www.chewy.com/deals/wet-food-115022,True,Align sitemap inclusion to the intended index state.,,Deals on Dog Wet Food - Free shipping | Chewy,45,"Shop Chewy for low prices and the best Wet Food! We carry a large selection and the top brands like Merrick, Purina Beneful, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",233,,Deals on Dog Wet Food,1,wet-food,,False,False,False,True,False,False,False,19,345,3,,,,,,,,,,,,,,
Deals,Index,Sitemap/index-state mismatch,https://www.chewy.com/deals/fresh-food-toppers-115046,True,Align sitemap inclusion to the intended index state.,,Deals on Fresh Dog Food & Toppers - Free shipping | Chewy,57,"Shop Chewy for low prices and the best Fresh Food & Toppers! We carry a large selection and the top brands like Cafe Nara, Muenster, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",241,,Deals on Fresh Dog Food & Toppers,1,fresh-food-toppers,,False,False,False,True,False,False,False,14,340,3,,,,,,,,,,,,,,
Deals,Index,Sitemap/index-state mismatch,https://www.chewy.com/deals/highest-quality-food-115038,True,Align sitemap inclusion to the intended index state.,,Deals on Highest Quality Dog Food - Free shipping | Chewy,57,"Shop Chewy for low prices and the best Highest Quality Food! We carry a large selection and the top brands like Merrick, Instinct, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",239,,Deals on Highest Quality Dog Food,1,highest-quality-food,,False,False,False,True,False,False,False,15,341,3,,,,,,,,,,,,,,
