page_type,category,issue,normalized_url,matched_botify,recommendation,evidence_value,title,title_length,meta_description,meta_description_length,main_keyword,h1,h1_count,url_slug,canonical_points_to_self,in_sitemaps,noindex,nofollow,breadcrumb_exists,product_exists,offer_exists,faq_exists,unique_inlinks,unique_outlinks,depth,lcp_status,lcp_value,cls_status,cls_value,inp_status,inp_value,ranking_keyword_rows,distinct_keywords,avg_current_rank,top10_keywords,quick_win_11_20_keywords,striking_distance_21_50_keywords,lost_or_unranked_keywords,botify_audience_keywords_to_90pct
Browse,Schema,FAQ schema missing,https://www.chewy.com/b/calming-medication-for-horses-11631,True,Add FAQ schema where available; this is a nice-to-have.,,Horse Sedative | Chewy,22,"Shop Chewy for low prices and the best Behavioral Support & Sedatives! We carry a large selection and the top brands like Fluoxetine HCl Compounded, Clomipramine HCl Compounded, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",286,,Prescription Behavioral Support & Sedatives for Horses,1,calming-medication-for-horses,True,True,False,False,True,False,False,False,318253,330,1,,,,,,,,,,,,,,1.0
Browse,Schema,FAQ schema missing,https://www.chewy.com/b/pain-medicine-for-horses-136044,True,Add FAQ schema where available; this is a nice-to-have.,,Horse Pain Medicine | Chewy,27,"Shop Chewy for low prices and the best Pain products! We carry a large selection and the top brands like Prednisone Compounded, Piroxicam Compounded, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",258,pain medicine for horses,Pain Medicine For Horses,1,pain-medicine-for-horses,True,True,False,False,True,False,False,False,318253,346,1,,,,,,,1,1,,0,0,0,1,1.0
Browse,Schema,FAQ schema missing,https://www.chewy.com/b/horse-antibiotics-11625,True,Add FAQ schema where available; this is a nice-to-have.,,Horse Antibiotics | Chewy,25,"Shop Chewy for low prices and the best Antibiotics products! We carry a large selection and the top brands like Metronidazole Compounded, Doxycycline Compounded, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",270,horse antibiotics,Horse Antibiotics,1,horse-antibiotics,True,True,False,False,True,False,False,False,318253,349,1,,,,,,,2,2,22.5,0,0,2,0,1.0
Browse,Schema,FAQ schema missing,https://www.chewy.com/b/allergy-medicine-for-horses-11619,True,Add FAQ schema where available; this is a nice-to-have.,,Allergy Medicine For Horses | Chewy,35,"Shop Chewy for low prices and the best Allergy & Immune Support! We carry a large selection and the top brands like Prednisone Compounded, Piroxicam Compounded, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",269,,Allergy Medicine & Immune Support for Horses,1,allergy-medicine-for-horses,True,True,False,False,True,False,False,False,318253,346,1,,,,,,,,,,,,,,1.0
Browse,Schema,FAQ schema missing,https://www.chewy.com/b/horse-electrolytes-11633,True,Add FAQ schema where available; this is a nice-to-have.,,Horse Electrolytes | Chewy,26,"Shop Chewy for low prices and the best Vitamins & Electrolytes! We carry a large selection and the top brands like Dantrolene Sodium Compounded, Piroxicam Compounded, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",275,,Prescription Vitamins & Electrolytes for Horses,1,horse-electrolytes,True,True,False,False,True,False,False,False,318253,346,1,,,,,,,,,,,,,,1.0
Browse,Schema,FAQ schema missing,https://www.chewy.com/b/new-arrivals-14264,True,Add FAQ schema where available; this is a nice-to-have.,,New Arrivals - Free shipping | Chewy,36,"Shop Chewy for low prices and the best New Arrivals! We carry a large selection and the top brands like Kseroo, Parisian Pet, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",234,,New Arrivals,1,new-arrivals,,False,False,False,True,False,False,False,318253,347,1,,,,,,,,,,,,,,
Browse,Schema,FAQ schema missing,https://www.chewy.com/b/flea-tick-1866,True,Add FAQ schema where available; this is a nice-to-have.,,"Flea, Tick, and Heartworm Medication for Pets - Free shipping | Chewy",69,"Shop Chewy for low prices and the best Flea & Tick! We carry a large selection and the top brands like Credelio, Interceptor Plus, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",239,,"Flea, Tick, and Heartworm Medication for Pets",1,flea-tick,,False,False,False,True,False,False,False,318238,362,1,,,,,,,,,,,,,,
Browse,Schema,FAQ schema missing,https://www.chewy.com/b/autoship-save-15682,True,Add FAQ schema where available; this is a nice-to-have.,,Autoship & Save - Free shipping | Chewy,39,Shop Chewy for low prices and the best Autoship & Save! We carry a large selection and the top brands like American Journey and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!,232,chewy autoship,Autoship & Save,1,autoship-save,True,True,False,False,True,False,False,False,6,313,1,good,1551.0,good,0.005,,,164,159,12.78,57,42,29,36,62.0
Browse,Schema,FAQ schema missing,https://www.chewy.com/b/summer-shop-2338,True,Add FAQ schema where available; this is a nice-to-have.,,Summer Shop - Free shipping | Chewy,35,Shop Chewy for low prices and the best Summer Shop! We carry a large selection and the top brands like American Journey and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!,228,,Summer Shop,1,summer-shop,True,False,False,False,True,False,False,False,203,334,1,good,1782.0,good,0.0,,,,,,,,,,4.0
Browse,Schema,FAQ schema missing,https://www.chewy.com/b/daily-calming-165406,True,Add FAQ schema where available; this is a nice-to-have.,,Prescription Calming Medications for Ongoing Behavior Support in Dogs - Free shipping | Chewy,93,"Shop Chewy for low prices and the best Daily Calming! We carry a large selection and the top brands like Fluoxetine HCl Compounded, Clomipramine HCl Compounded, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",269,,Prescription Calming Medications for Ongoing Behavior Support in Dogs,1,daily-calming,True,True,False,False,True,False,False,False,11,331,2,,,,,,,,,,,,,,1.0
Browse,Schema,FAQ schema missing,https://www.chewy.com/b/situational-calming-165414,True,Add FAQ schema where available; this is a nice-to-have.,,"Prescription Calming Medications for Travel, Storms & More - Free shipping | Chewy",82,"Shop Chewy for low prices and the best Situational Calming! We carry a large selection and the top brands like Gabapentin Compounded, Trazodone HCl Compounded, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",268,,"Prescription Calming Medications for Travel, Storms & More",1,situational-calming,True,True,False,False,True,False,False,False,12,329,2,,,,,,,,,,,,,,1.0
Browse,Schema,FAQ schema missing,https://www.chewy.com/b/anxiety-medication-pets-167398,True,Add FAQ schema where available; this is a nice-to-have.,,Anxiety Medication for Pets - Free shipping | Chewy,51,"Shop Chewy for low prices and the best Anxiety Medication for Pets! We carry a large selection and the top brands like Fluoxetine HCl Compounded, Gabapentin Compounded, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",277,,Anxiety Medication for Pets,1,anxiety-medication-pets,True,True,False,False,True,False,False,False,249,349,2,,,,,,,,,,,,,,1.0
Browse,Schema,FAQ schema missing,https://www.chewy.com/b/daily-calming-165686,True,Add FAQ schema where available; this is a nice-to-have.,,Prescription Calming Medications for Cats - Daily Behavior Support - Free shipping | Chewy,90,"Shop Chewy for low prices and the best Daily Calming! We carry a large selection and the top brands like Fluoxetine HCl Compounded, Clomipramine HCl Compounded, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",269,,Prescription Calming Medications for Cats - Daily Behavior Support,1,daily-calming,True,True,False,False,True,False,False,False,15,330,2,,,,,,,,,,,,,,1.0
Browse,Schema,FAQ schema missing,https://www.chewy.com/b/livestock-treats-157998,True,Add FAQ schema where available; this is a nice-to-have.,,Farm Animal and Livestock Treats | Chewy,40,"Shop Chewy for low prices and the best Livestock Treats! We carry a large selection and the top brands like Manna Pro, Kalmbach Feeds, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",243,,Livestock Treats,1,livestock-treats,True,True,False,False,True,False,False,False,155,328,2,,,,,,,,,,,,,,1.0
Browse,Schema,FAQ schema missing,https://www.chewy.com/b/new-pet-9955,True,Add FAQ schema where available; this is a nice-to-have.,,New Pet Shop - Free shipping | Chewy,36,"Shop Chewy for low prices and the best New Pet! We carry a large selection and the top brands like Buckle-Down, Frisco, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,,New Pet Shop,1,new-pet,,False,False,False,True,False,False,False,11008,380,2,,,,,,,,,,,,,,
Browse,Schema,FAQ schema missing,https://www.chewy.com/b/livestock-and-animal-waterers-166966,True,Add FAQ schema where available; this is a nice-to-have.,,"Livestock and Animal Waterers - Heated, Hanging and More | Chewy",64,"Shop Chewy for low prices and the best Livestock & Animal Waterers! We carry a large selection and the top brands like Little Giant, Zylina, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",249,,Livestock and Animal Waterers,1,livestock-and-animal-waterers,True,True,False,False,True,False,False,False,235,350,2,,,,,,,,,,,,,,1.0
Browse,Schema,FAQ schema missing,https://www.chewy.com/b/farm-essentials-8416,True,Add FAQ schema where available; this is a nice-to-have.,,Farm & Livestock Essentials | Chewy,35,"Shop Chewy for low prices and the best Farm & Livestock Essentials! We carry a large selection and the top brands like Weaver Livestock, Sullivan Supply, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",262,,Farm and Livestock Essentials,1,farm-essentials,True,True,False,False,True,False,False,False,1032,362,2,,,,,,,,,,,,,,1.0
Browse,Schema,FAQ schema missing,https://www.chewy.com/b/farm-fence-and-livestock-fencing-157566,True,Add FAQ schema where available; this is a nice-to-have.,,Farm Fence and Livestock Fencing | Chewy,40,"Shop Chewy for low prices and the best Farm & Livestock Fencing! We carry a large selection and the top brands like YardGard, Ashman, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",242,,Farm and Livestock Fencing,1,farm-fence-and-livestock-fencing,True,True,False,False,True,False,False,False,158,349,2,,,,,,,,,,,,,,1.0
Browse,Schema,FAQ schema missing,https://www.chewy.com/b/livestock-first-aid-and-wound-care-166958,True,Add FAQ schema where available; this is a nice-to-have.,,"Livestock First Aid, Health Products and Wound Care | Chewy",59,"Shop Chewy for low prices and the best Livestock Health, First Aid & Wound Care Products! We carry a large selection and the top brands like Dr. Naylor, Durvet, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",269,,"Livestock Health, First Aid and Wound Care Products",1,livestock-first-aid-and-wound-care,True,True,False,False,True,False,False,False,212,336,2,,,,,,,,,,,,,,1.0
Browse,Schema,FAQ schema missing,https://www.chewy.com/b/rope-tug-toys-116534,True,Add FAQ schema where available; this is a nice-to-have.,,Rope & Tug Toys for Puppies (Free Shipping) | Chewy,51,"Shop Chewy for low prices and the best Rope & Tug Toys! We carry a large selection and the top brands like Playology, Coachi, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",234,,Puppy Rope & Tug Toys,1,rope-tug-toys,True,True,False,False,True,False,False,False,31,318,2,,,,,,,,,,,,,,1.0
Browse,Schema,FAQ schema missing,https://www.chewy.com/b/dog-food-for-bone-and-joint-health-139774,True,Add FAQ schema where available; this is a nice-to-have.,,Dog Food For Bones & Joints - Free Shipping | Chewy,51,"Shop Chewy for low prices and the best Bone & Joint Health! We carry a large selection and the top brands like Purina Pro Plan, Royal Canin, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",249,dog food for bone and joint health,Dog Food For Bone & Joint Health,1,dog-food-for-bone-and-joint-health,True,True,False,False,True,False,False,False,255,350,2,,,,,,,5,5,1.6,5,0,0,0,3.0
Browse,Schema,FAQ schema missing,https://www.chewy.com/b/sensitive-stomach-dog-food-139758,True,Add FAQ schema where available; this is a nice-to-have.,,Sensitive Stomach Dog Food - Free Shipping | Chewy,50,"Shop Chewy for low prices and the best Sensitive Skin & Stomach! We carry a large selection and the top brands like Wellness, Purina Pro Plan, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",251,,Sensitive Skin & Stomach Dog Food,1,sensitive-stomach-dog-food,False,False,False,False,True,False,False,False,146,355,2,good,1712.0,poor,0.46,,,,,,,,,,5.0
