page_type,category,issue,normalized_url,matched_botify,recommendation,evidence_value,title,title_length,meta_description,meta_description_length,main_keyword,h1,h1_count,url_slug,canonical_points_to_self,in_sitemaps,noindex,nofollow,breadcrumb_exists,product_exists,offer_exists,faq_exists,unique_inlinks,unique_outlinks,depth,lcp_status,lcp_value,cls_status,cls_value,inp_status,inp_value,ranking_keyword_rows,distinct_keywords,avg_current_rank,top10_keywords,quick_win_11_20_keywords,striking_distance_21_50_keywords,lost_or_unranked_keywords,botify_audience_keywords_to_90pct
PDP,Schema,FAQ schema missing,https://www.chewy.com/culinary-coop-mealworms-crickets/dp/812478,True,Add FAQ schema where available; this is a nice-to-have.,,"CULINARY COOP Mealworms & Crickets Chicken Treats, 2.75-oz can - Chewy.com",74,"Buy Culinary Coop Mealworms & Crickets Chicken Treats, 2.75-oz can at Chewy.com. FREE shipping and the BEST customer service!",125,,"Culinary Coop Mealworms & Crickets Chicken Treats, 2.75-oz can",1,culinary-coop-mealworms-crickets,True,True,False,False,True,True,True,False,53,326,2,,,,,,,,,,,,,,1.0
PDP,Schema,FAQ schema missing,https://www.chewy.com/browns-encore-natural-farm-fresh/dp/327888,True,Add FAQ schema where available; this is a nice-to-have.,,"BROWN'S Encore Natural Farm Fresh Fixins Flaked Cereal Bird Treats, 1.5-lb bag - Chewy.com",90,"Buy Brown's Encore Natural Farm Fresh Fixins Flaked Cereal Bird Treats, 1.5-lb bag at Chewy.com. FREE shipping and the BEST customer service!",141,brown's encore,"Brown's Encore Natural Farm Fresh Fixins Flaked Cereal Bird Treats, 1.5-lb bag",1,browns-encore-natural-farm-fresh,True,True,False,False,True,True,True,False,33,326,2,,,,,,,1,1,,0,0,0,1,1.0
PDP,Schema,FAQ schema missing,https://www.chewy.com/purina-farm-to-flock-block-poultry/dp/3542150,True,Add FAQ schema where available; this is a nice-to-have.,,"Purina Farm to Flock Protein Poultry Block, 20-lb block - Chewy.com",67,"Buy Purina Farm to Flock Protein Poultry Block, 20-lb block at Chewy.com. FREE shipping and the BEST customer service!",118,,"Purina Farm to Flock Protein Poultry Block, 20-lb block",1,purina-farm-to-flock-block-poultry,True,True,False,False,True,True,True,False,12,327,2,,,,,,,,,,,,,,2.0
PDP,Schema,FAQ schema missing,https://www.chewy.com/flockleader-enhance-functional/dp/959262,True,Add FAQ schema where available; this is a nice-to-have.,,"FLOCKLEADER Enhance Functional Poultry Treat, 1.5-lb bag - Chewy.com",68,"Buy FlockLeader Enhance Functional Poultry Treat, 1.5-lb bag at Chewy.com. FREE shipping and the BEST customer service!",119,,"FlockLeader Enhance Functional Poultry Treat, 1.5-lb bag",1,flockleader-enhance-functional,True,True,False,False,True,True,True,False,37,327,2,,,,,,,,,,,,,,
PDP,Schema,FAQ schema missing,https://www.chewy.com/coohgrubs-dried-mealworms-poultry/dp/1206694,True,Add FAQ schema where available; this is a nice-to-have.,,"COOHGRUBS Dried Mealworms Poultry & Bird Treats, 10-lb bag - Chewy.com",70,"Buy COOHGRUBS Dried Mealworms Poultry & Bird Treats, 10-lb bag at Chewy.com. FREE shipping and the BEST customer service!",121,,"COOHGRUBS Dried Mealworms Poultry & Bird Treats, 10-lb bag",1,coohgrubs-dried-mealworms-poultry,True,True,False,False,True,True,True,False,43,330,2,,,,,,,,,,,,,,1.0
PDP,Schema,FAQ schema missing,https://www.chewy.com/manna-pro-harvest-delight-chicken/dp/1326222,True,Add FAQ schema where available; this is a nice-to-have.,,"MANNA PRO Harvest Delight Chicken Treat, 2.25-lb bag - Chewy.com",64,"Buy Manna Pro Harvest Delight Chicken Treat, 2.25-lb bag at Chewy.com. FREE shipping and the BEST customer service!",115,,"Manna Pro Harvest Delight Chicken Treat, 2.25-lb bag",1,manna-pro-harvest-delight-chicken,True,True,False,False,True,True,True,False,51,326,2,,,,,,,,,,,,,,1.0
PDP,Schema,FAQ schema missing,https://www.chewy.com/nutrena-naturewise-tidbits-immunity/dp/3525126,True,Add FAQ schema where available; this is a nice-to-have.,,"NUTRENA NatureWise TidBits Immunity Support Chicken Treat, 5-lb bag - Chewy.com",79,"Buy Nutrena NatureWise TidBits Immunity Support Chicken Treat, 5-lb bag at Chewy.com. FREE shipping and the BEST customer service!",130,,"Nutrena NatureWise TidBits Immunity Support Chicken Treat, 5-lb bag",1,nutrena-naturewise-tidbits-immunity,True,True,False,False,True,True,True,False,36,323,2,,,,,,,,,,,,,,1.0
PDP,Schema,FAQ schema missing,https://www.chewy.com/culinary-coop-worm-garden-blend/dp/812422,True,Add FAQ schema where available; this is a nice-to-have.,,"CULINARY COOP Worm & Garden Blend Chicken Treats, 10-oz bag, - Chewy.com",72,"Buy Culinary Coop Worm & Garden Blend Chicken Treats, 10-oz bag, at Chewy.com. FREE shipping and the BEST customer service!",123,,"Culinary Coop Worm & Garden Blend Chicken Treats, 10-oz bag,",1,culinary-coop-worm-garden-blend,True,True,False,False,True,True,True,False,42,331,2,,,,,,,,,,,,,,
PDP,Schema,FAQ schema missing,https://www.chewy.com/purina-flock-block-poultry-treat-25/dp/3541238,True,Add FAQ schema where available; this is a nice-to-have.,,"Purina Flock Block Poultry Supplement, 25-lb block - Chewy.com",62,"Buy Purina Flock Block Poultry Supplement, 25-lb block at Chewy.com. FREE shipping and the BEST customer service!",113,,"Purina Flock Block Poultry Supplement, 25-lb block",1,purina-flock-block-poultry-treat,True,True,False,False,True,True,True,False,15,328,2,,,,,,,,,,,,,,1.0
PDP,Schema,FAQ schema missing,https://www.chewy.com/fickle-fowl-high-protein-dried/dp/4107990,True,Add FAQ schema where available; this is a nice-to-have.,,"FICKLE FOWL High Protein Dried Grasshoppers Chicken Treats, 10-oz bag - Chewy.com",81,"Buy Fickle Fowl High Protein Dried Grasshoppers Chicken Treats, 10-oz bag at Chewy.com. FREE shipping and the BEST customer service!",132,,"Fickle Fowl High Protein Dried Grasshoppers Chicken Treats, 10-oz bag",1,fickle-fowl-high-protein-dried,True,True,False,False,True,True,True,False,30,323,2,,,,,,,,,,,,,,1.0
PDP,Schema,FAQ schema missing,https://www.chewy.com/tahoe-tack-nylon-overlay-alpaca/dp/3553462,True,Add FAQ schema where available; this is a nice-to-have.,,"TAHOE TACK Nylon Overlay Alpaca Halter with Padded Noseband, Paisley, Medium - Chewy.com",88,"Buy Tahoe Tack Nylon Overlay Alpaca Halter with Padded Noseband, Paisley, Medium at Chewy.com. FREE shipping and the BEST customer service!",139,,"Tahoe Tack Nylon Overlay Alpaca Halter with Padded Noseband, Paisley, Medium",1,tahoe-tack-nylon-overlay-alpaca,True,True,False,False,True,True,True,False,13,313,2,,,,,,,,,,,,,,
PDP,Schema,FAQ schema missing,https://www.chewy.com/sav-caf-electrolytes-plus-multi/dp/315952,True,Add FAQ schema where available; this is a nice-to-have.,,"SAV-A-CAF Electrolytes Plus Multi Species Supplement, 6-lb bag - Chewy.com",74,"Buy Sav-A-Caf Electrolytes Plus Multi Species Supplement, 6-lb bag at Chewy.com. FREE shipping and the BEST customer service!",125,,"Sav-A-Caf Electrolytes Plus Multi Species Supplement, 6-lb bag",1,sav-caf-electrolytes-plus-multi,True,True,False,False,True,True,True,False,47,325,2,,,,,,,,,,,,,,1.0
PDP,Schema,FAQ schema missing,https://www.chewy.com/redmond-rock-on-rope-mineral/dp/1054078,True,Add FAQ schema where available; this is a nice-to-have.,,"REDMOND Rock on a Rope Mineral Supplement for Farm Animals, 4-lb - Chewy.com",76,"Buy Redmond Rock on a Rope Mineral Supplement for Farm Animals, 4-lb at Chewy.com. FREE shipping and the BEST customer service!",127,,"Redmond Rock on a Rope Mineral Supplement for Farm Animals, 4-lb",1,redmond-rock-on-rope-mineral,True,True,False,False,True,True,True,False,48,327,2,,,,,,,,,,,,,,1.0
PDP,Schema,FAQ schema missing,https://www.chewy.com/mazuri-mineral-vitamin-e-blend-alpaca/dp/360264,True,Add FAQ schema where available; this is a nice-to-have.,,"MAZURI Evans Vitamin Mineral Blend E Alpaca Llama Granular Supplement, 25-lb bag - Chewy.com",92,"Buy Mazuri Evans Vitamin Mineral Blend E Alpaca Llama Granular Supplement, 25-lb bag at Chewy.com. FREE shipping and the BEST customer service!",143,,"Mazuri Evans Vitamin Mineral Blend E Alpaca Llama Granular Supplement, 25-lb bag",1,mazuri-mineral-vitamin-e-blend-alpaca,True,True,False,False,True,True,True,False,13,309,2,,,,,,,,,,,,,,1.0
PDP,Schema,FAQ schema missing,https://www.chewy.com/mazuri-alpaca-care-crumbles-alpaca/dp/248810,True,Add FAQ schema where available; this is a nice-to-have.,,"MAZURI Alpaca Care Crumbles Alpaca Food, 40-lb bag - Chewy.com",62,"Buy Mazuri Alpaca Care Crumbles Alpaca Food, 40-lb bag at Chewy.com. FREE shipping and the BEST customer service!",113,,"Mazuri Alpaca Care Crumbles Alpaca Food, 40-lb bag",1,mazuri-alpaca-care-crumbles-alpaca,True,True,False,False,True,True,True,False,21,318,2,,,,,,,,,,,,,,1.0
PDP,Schema,FAQ schema missing,https://www.chewy.com/adm-moormans-showtec-eatmoor-swine/dp/1348038,True,Add FAQ schema where available; this is a nice-to-have.,,"ADM MoorMan's ShowTec EatMoor Swine, Goat, Sheep, & Cattle Powder Supplement, 3.75-lb bag - Chewy.com",101,"Buy ADM MoorMan's ShowTec EatMoor Swine, Goat, Sheep, & Cattle Powder Supplement, 3.75-lb bag at Chewy.com. FREE shipping and the BEST customer service!",152,,"ADM MoorMan's ShowTec EatMoor Swine, Goat, Sheep, & Cattle Powder Supplement, 3.75-lb bag",1,adm-moormans-showtec-eatmoor-swine,True,True,False,False,True,True,True,False,30,317,2,,,,,,,,,,,,,,1.0
PDP,Schema,FAQ schema missing,https://www.chewy.com/mazuri-alpaca-care-pellets-alpaca/dp/811886,True,Add FAQ schema where available; this is a nice-to-have.,,"MAZURI Alpaca Care Pellets Alpaca Food, 40-lb bag - Chewy.com",61,"Buy Mazuri Alpaca Care Pellets Alpaca Food, 40-lb bag at Chewy.com. FREE shipping and the BEST customer service!",112,,"Mazuri Alpaca Care Pellets Alpaca Food, 40-lb bag",1,mazuri-alpaca-care-pellets-alpaca,True,True,False,False,True,True,True,False,27,319,2,,,,,,,,,,,,,,1.0
PDP,Schema,FAQ schema missing,https://www.chewy.com/kalmbach-feeds-concentrate-crumbles/dp/244658,True,Add FAQ schema where available; this is a nice-to-have.,,"KALMBACH FEEDS Concentrate Crumbles Llama & Alpaca Feed, 50-lb bag - Chewy.com",78,"Buy Kalmbach Feeds Concentrate Crumbles Llama & Alpaca Feed, 50-lb bag at Chewy.com. FREE shipping and the BEST customer service!",129,,"Kalmbach Feeds Concentrate Crumbles Llama & Alpaca Feed, 50-lb bag",1,kalmbach-feeds-concentrate-crumbles,True,True,False,False,True,True,True,False,22,322,2,,,,,,,,,,,,,,1.0
PDP,Schema,FAQ schema missing,https://www.chewy.com/redmond-10-fine-garlic-supplement/dp/1054062,True,Add FAQ schema where available; this is a nice-to-have.,,"REDMOND 10 Fine with Garlic Supplement for Farm Animals, 50-lb bag - Chewy.com",78,"Buy Redmond 10 Fine with Garlic Supplement for Farm Animals, 50-lb bag at Chewy.com. FREE shipping and the BEST customer service!",129,,"Redmond 10 Fine with Garlic Supplement for Farm Animals, 50-lb bag",1,redmond-10-fine-garlic-supplement,True,True,False,False,True,True,True,False,37,328,2,,,,,,,,,,,,,,1.0
PDP,Schema,FAQ schema missing,https://www.chewy.com/mazuri-alpaca-performance-alpaca-food/dp/248812,True,Add FAQ schema where available; this is a nice-to-have.,,"MAZURI Alpaca Performance Alpaca Food, 40-lb bag - Chewy.com",60,"Buy Mazuri Alpaca Performance Alpaca Food, 40-lb bag at Chewy.com. FREE shipping and the BEST customer service!",111,,"Mazuri Alpaca Performance Alpaca Food, 40-lb bag",1,mazuri-alpaca-performance-alpaca-food,True,True,False,False,True,True,True,False,28,322,2,,,,,,,,,,,,,,1.0
PDP,Schema,FAQ schema missing,https://www.chewy.com/tahoe-tack-nylon-overlay-llama-halter/dp/3553366,True,Add FAQ schema where available; this is a nice-to-have.,,"TAHOE TACK Nylon Overlay Llama Halter with Padded Noseband, Grey Floral, Small - Chewy.com",90,"Buy Tahoe Tack Nylon Overlay Llama Halter with Padded Noseband, Grey Floral, Small at Chewy.com. FREE shipping and the BEST customer service!",141,,"Tahoe Tack Nylon Overlay Llama Halter with Padded Noseband, Grey Floral, Small",1,tahoe-tack-nylon-overlay-llama-halter,True,True,False,False,True,True,True,False,21,312,2,,,,,,,,,,,,,,1.0
PDP,Schema,FAQ schema missing,https://www.chewy.com/purina-multi-species-electrolyte/dp/3543086,True,Add FAQ schema where available; this is a nice-to-have.,,"Purina Multi-Species Electrolyte Cattle Supplement, 4-oz pouch - Chewy.com",74,"Buy Purina Multi-Species Electrolyte Cattle Supplement, 4-oz pouch at Chewy.com. FREE shipping and the BEST customer service!",125,,"Purina Multi-Species Electrolyte Cattle Supplement, 4-oz pouch",1,purina-multi-species-electrolyte,True,True,False,False,True,True,True,False,33,308,2,,,,,,,,,,,,,,1.0
PDP,Schema,FAQ schema missing,https://www.chewy.com/mazuri-llama-high-fiber-coarse-grains/dp/1112222,True,Add FAQ schema where available; this is a nice-to-have.,,"MAZURI Llama High Fiber Coarse Grains Lllama Feed, 50-lb bag - Chewy.com",72,"Buy Mazuri Llama High Fiber Coarse Grains Lllama Feed, 50-lb bag at Chewy.com. FREE shipping and the BEST customer service!",123,,"Mazuri Llama High Fiber Coarse Grains Lllama Feed, 50-lb bag",1,mazuri-llama-high-fiber-coarse-grains,True,True,False,False,True,True,True,False,24,322,2,,,,,,,,,,,,,,1.0
PDP,Schema,FAQ schema missing,https://www.chewy.com/tough1-himalayan-rock-salt-horse/dp/1836558,True,Add FAQ schema where available; this is a nice-to-have.,,"TOUGH1 Himalayan Rock Salt Horse Treat, 7.5-lb, case of 4 - Chewy.com",69,"Buy Tough1 Himalayan Rock Salt Horse Treat, 7.5-lb, case of 4 at Chewy.com. FREE shipping and the BEST customer service!",120,,"Tough1 Himalayan Rock Salt Horse Treat, 7.5-lb, case of 4",1,tough1-himalayan-rock-salt-horse,True,True,False,False,True,True,True,False,71,325,2,,,,,,,,,,,,,,
PDP,Schema,FAQ schema missing,https://www.chewy.com/potaroma-8-pack-rope-interactive-dog/dp/3823382,True,Add FAQ schema where available; this is a nice-to-have.,,"POTAROMA 6 Pack Rope Interactive Dental Teething Dog Chew Toy, Multicolor - Chewy.com",85,"Buy Potaroma 6 Pack Rope Interactive Dental Teething Dog Chew Toy, Multicolor at Chewy.com. FREE shipping and the BEST customer service!",136,,"Potaroma 6 Pack Rope Interactive Dental Teething Dog Chew Toy, Multicolor",1,potaroma-8-pack-rope-interactive-dog,True,True,False,False,True,True,True,False,19,317,2,,,,,,,,,,,,,,
PDP,Schema,FAQ schema missing,https://www.chewy.com/multipet-loofa-rope-body-squeaky/dp/1260990,True,Add FAQ schema where available; this is a nice-to-have.,,"MULTIPET Loofa with Rope Body Squeaky Ropes Tug Dog Toy, Color Varies, 10.5-in, 1 count - Chewy.com",99,"Buy Multipet Loofa with Rope Body Squeaky Ropes Tug Dog Toy, Color Varies, 10.5-in, 1 count at Chewy.com. FREE shipping and the BEST customer service!",150,,"Multipet Loofa with Rope Body Squeaky Ropes Tug Dog Toy, Color Varies, 10.5-in, 1 count",1,multipet-loofa-rope-body-squeaky,True,True,False,False,True,True,True,False,200,329,2,,,,,,,,,,,,,,1.0
PDP,Schema,FAQ schema missing,https://www.chewy.com/nonopets-textured-tpr-ring-durable/dp/4863374,True,Add FAQ schema where available; this is a nice-to-have.,,NONOPETS Textured TPR Ring Durable Interactive Tug Rope Dental Care Teething Chew Dog & Cat Toy - Chewy.com,107,Buy NonoPets Textured TPR Ring Durable Interactive Tug Rope Dental Care Teething Chew Dog & Cat Toy at Chewy.com. FREE shipping and the BEST customer service!,158,,NonoPets Textured TPR Ring Durable Interactive Tug Rope Dental Care Teething Chew Dog & Cat Toy,1,nonopets-textured-tpr-ring-durable,True,False,False,False,True,True,True,False,69,317,2,,,,,,,,,,,,,,1.0
PDP,Schema,FAQ schema missing,https://www.chewy.com/petajoy-interactive-pulling-squeaky/dp/4277622,True,Add FAQ schema where available; this is a nice-to-have.,,"PETAJOY Interactive Pulling Squeaky Corn Rope Tug Dog Toy, Green - Chewy.com",76,"Buy Petajoy Interactive Pulling Squeaky Corn Rope Tug Dog Toy, Green at Chewy.com. FREE shipping and the BEST customer service!",127,,"Petajoy Interactive Pulling Squeaky Corn Rope Tug Dog Toy, Green",1,petajoy-interactive-pulling-squeaky,True,True,False,False,True,True,True,False,35,318,2,,,,,,,,,,,,,,1.0
PDP,Schema,FAQ schema missing,https://www.chewy.com/hugsmart-stingray-plush-squeaky-rope/dp/4522766,True,Add FAQ schema where available; this is a nice-to-have.,,"HUGSMART Stingray Plush Squeaky Rope Tug Dog Toy, Blue, Medium/Large: 12.5 x 11.8 x 3.2-in - Chewy.com",102,"Buy HugSmart Stingray Plush Squeaky Rope Tug Dog Toy, Blue, Medium/Large: 12.5 x 11.8 x 3.2-in at Chewy.com. FREE shipping and the BEST customer service!",153,,"HugSmart Stingray Plush Squeaky Rope Tug Dog Toy, Blue, Medium/Large: 12.5 x 11.8 x 3.2-in",1,hugsmart-stingray-plush-squeaky-rope,True,True,False,False,True,True,True,False,43,316,2,,,,,,,,,,,,,,1.0
PDP,Schema,FAQ schema missing,https://www.chewy.com/chomper-figure-8-rope-ball-dog-tug/dp/1858062,True,Add FAQ schema where available; this is a nice-to-have.,,CHOMPER Figure 8 Rope Ball Dog Tug Toy - Chewy.com,50,Buy Chomper Figure 8 Rope Ball Dog Tug Toy at Chewy.com. FREE shipping and the BEST customer service!,101,,Chomper Figure 8 Rope Ball Dog Tug Toy,1,chomper-figure-8-rope-ball-dog-tug,True,True,False,False,True,True,True,False,35,319,2,,,,,,,,,,,,,,
PDP,Schema,FAQ schema missing,https://www.chewy.com/eddie-bauer-10-in-rope-toy-raccoon/dp/1447358,True,Add FAQ schema where available; this is a nice-to-have.,,"EDDIE BAUER 10-in Rope Toy with Raccoon Plush Dog Toy, Grey/White - Chewy.com",77,"Buy Eddie Bauer 10-in Rope Toy with Raccoon Plush Dog Toy, Grey/White at Chewy.com. FREE shipping and the BEST customer service!",128,,"Eddie Bauer 10-in Rope Toy with Raccoon Plush Dog Toy, Grey/White",1,eddie-bauer-10-in-rope-toy-raccoon,True,True,False,False,True,True,True,False,41,324,2,,,,,,,,,,,,,,1.0
PDP,Schema,FAQ schema missing,https://www.chewy.com/vetreska-cherry-knot-rope-dog-toy/dp/1274966,True,Add FAQ schema where available; this is a nice-to-have.,,VETRESKA Cherry Knot Rope Dog Toy - Chewy.com,45,Buy VETRESKA Cherry Knot Rope Dog Toy at Chewy.com. FREE shipping and the BEST customer service!,96,,VETRESKA Cherry Knot Rope Dog Toy,1,vetreska-cherry-knot-rope-dog-toy,True,True,False,False,True,True,True,False,117,329,2,,,,,,,,,,,,,,1.0
PDP,Schema,FAQ schema missing,https://www.chewy.com/spongebob-plush-squidward-dog-rope/dp/1617182,True,Add FAQ schema where available; this is a nice-to-have.,,"SPONGEBOB Squidward Squeaky Plush Dog Rope Toy, Blue - Chewy.com",64,"Buy SpongeBob Squidward Squeaky Plush Dog Rope Toy, Blue at Chewy.com. FREE shipping and the BEST customer service!",115,,"SpongeBob Squidward Squeaky Plush Dog Rope Toy, Blue",1,spongebob-plush-squidward-dog-rope,True,True,False,False,True,True,True,False,29,328,2,,,,,,,,,,,,,,1.0
PDP,Schema,FAQ schema missing,https://www.chewy.com/pawspik-sloth-squeaky-crinkle-plush/dp/4174974,True,Add FAQ schema where available; this is a nice-to-have.,,"PAWSPIK Sloth Squeaky Plush Rope Tug & Chew Dog Toy, Beige - Chewy.com",70,"Buy PawsPik Sloth Squeaky Plush Rope Tug & Chew Dog Toy, Beige at Chewy.com. FREE shipping and the BEST customer service!",121,,"PawsPik Sloth Squeaky Plush Rope Tug & Chew Dog Toy, Beige",1,pawspik-sloth-squeaky-crinkle-plush,True,True,False,False,True,True,True,False,31,316,2,,,,,,,,,,,,,,1.0
PDP,Schema,FAQ schema missing,https://www.chewy.com/bark-herbert-herbivore-squeaky-ropes/dp/4517030,True,Add FAQ schema where available; this is a nice-to-have.,,"BARK Herbert The Herbivore Squeaky Ropes Tug Dog Toy, Gray - Chewy.com",70,"Buy BARK Herbert The Herbivore Squeaky Ropes Tug Dog Toy, Gray at Chewy.com. FREE shipping and the BEST customer service!",121,,"BARK Herbert The Herbivore Squeaky Ropes Tug Dog Toy, Gray",1,bark-herbert-herbivore-squeaky-ropes,True,True,False,False,True,True,True,False,31,319,2,,,,,,,,,,,,,,
