page_type,category,issue,normalized_url,matched_botify,recommendation,evidence_value,title,title_length,meta_description,meta_description_length,main_keyword,h1,h1_count,url_slug,canonical_points_to_self,in_sitemaps,noindex,nofollow,breadcrumb_exists,product_exists,offer_exists,faq_exists,unique_inlinks,unique_outlinks,depth,lcp_status,lcp_value,cls_status,cls_value,inp_status,inp_value,ranking_keyword_rows,distinct_keywords,avg_current_rank,top10_keywords,quick_win_11_20_keywords,striking_distance_21_50_keywords,lost_or_unranked_keywords,botify_audience_keywords_to_90pct
Brand,Links,No unique inlinks,https://www.chewy.com/brands/360-pet-nutrition-145190,True,Add discoverable internal links from relevant crawl paths.,0,360 Pet Nutrition Dog Food & Treats - Free shipping | Chewy,59,Shop Chewy for low prices and the best 360 Pet Nutrition! We carry a large selection and the top brands like American Journey and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!,234,,360 Pet Nutrition Dog Food & Treats,1,360-pet-nutrition,True,True,False,False,True,False,False,False,0,311,4,,,,,,,,,,,,,,2.0
Brand,Links,No unique inlinks,https://www.chewy.com/brands/bundle-x-joy-1308262,True,Add discoverable internal links from relevant crawl paths.,0,Bundle x Joy - Free shipping | Chewy,36,Shop Chewy for low prices and the best Bundle x Joy! We carry a large selection and the top brands like American Journey and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!,229,,Bundle x Joy,1,bundle-x-joy,True,True,False,False,True,False,False,False,0,326,4,,,,,,,,,,,,,,1.0
Brand,Links,No unique inlinks,https://www.chewy.com/brands/a-strong-heart-878358,True,Add discoverable internal links from relevant crawl paths.,0,A Strong Heart - Free shipping | Chewy,38,Shop Chewy for low prices and the best A Strong Heart! We carry a large selection and the top brands like American Journey and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!,231,,A Strong Heart,1,a-strong-heart,True,True,False,False,True,False,False,False,0,340,4,,,,,,,,,,,,,,3.0
Brand,Links,No unique inlinks,https://www.chewy.com/brands/browning-769702,True,Add discoverable internal links from relevant crawl paths.,0,Browning - Free shipping | Chewy,32,Shop Chewy for low prices and the best Browning products! We carry a large selection and the top brands like American Journey and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!,234,,Browning,1,browning,True,True,False,False,True,False,False,False,0,338,4,,,,,,,,,,,,,,1.0
Brand,Links,No unique inlinks,https://www.chewy.com/brands/first-light-farms-158070,True,Add discoverable internal links from relevant crawl paths.,0,Shop First Light Farms Food for Dogs - Free shipping | Chewy,60,Shop Chewy for low prices and the best First Light Farms! We carry a large selection and the top brands like American Journey and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!,234,,Shop First Light Farms Food for Dogs,1,first-light-farms,True,True,False,False,True,False,False,False,0,307,4,,,,,,,,,,,,,,1.0
Brand,Links,No unique inlinks,https://www.chewy.com/brands/rockster-1305870,True,Add discoverable internal links from relevant crawl paths.,0,Rockster - Free shipping | Chewy,32,Shop Chewy for low prices and the best Rockster products! We carry a large selection and the top brands like American Journey and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!,234,,Rockster,1,rockster,True,True,False,False,True,False,False,False,0,309,4,,,,,,,,,,,,,,1.0
Brand,Links,No unique inlinks,https://www.chewy.com/brands/dogistry-4319206,True,Add discoverable internal links from relevant crawl paths.,0,DOGISTRY - Free shipping | Chewy,32,Shop Chewy for low prices and the best DOGISTRY products! We carry a large selection and the top brands like American Journey and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!,234,,DOGISTRY,1,dogistry,True,True,False,False,True,False,False,False,0,329,4,,,,,,,,,,,,,,1.0
Brand,Links,No unique inlinks,https://www.chewy.com/brands/honeycare-13159,True,Add discoverable internal links from relevant crawl paths.,0,HoneyCare - Free shipping | Chewy,33,Shop Chewy for low prices and the best HoneyCare products! We carry a large selection and the top brands like HoneyCare and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!,228,honey care,HoneyCare,1,honeycare,True,True,False,False,True,False,False,False,0,322,4,,,,,,,1,1,7.0,1,0,0,0,1.0
Brand,Links,No unique inlinks,https://www.chewy.com/brands/roborock-168982,True,Add discoverable internal links from relevant crawl paths.,0,Roborock - Free shipping | Chewy,32,Shop Chewy for low prices and the best Roborock products! We carry a large selection and the top brands like American Journey and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!,234,,Roborock,1,roborock,True,True,False,False,True,False,False,False,0,311,4,,,,,,,,,,,,,,1.0
Brand,Links,No unique inlinks,https://www.chewy.com/brands/simply-southern-4293550,True,Add discoverable internal links from relevant crawl paths.,0,Simply Southern - Free shipping | Chewy,39,Shop Chewy for low prices and the best Simply Southern! We carry a large selection and the top brands like American Journey and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!,232,,Simply Southern,1,simply-southern,True,True,False,False,True,False,False,False,0,336,4,,,,,,,,,,,,,,1.0
Brand,Links,No unique inlinks,https://www.chewy.com/brands/coralife-2953942,True,Add discoverable internal links from relevant crawl paths.,0,Coralife - Free shipping | Chewy,32,Shop Chewy for low prices and the best Coralife products! We carry a large selection and the top brands like American Journey and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!,234,,Coralife,1,coralife,True,True,False,False,True,False,False,False,0,333,4,,,,,,,,,,,,,,1.0
Brand,Links,No unique inlinks,https://www.chewy.com/brands/wolfgang-769694,True,Add discoverable internal links from relevant crawl paths.,0,Wolfgang - Free shipping | Chewy,32,Shop Chewy for low prices and the best Wolfgang products! We carry a large selection and the top brands like American Journey and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!,234,,Wolfgang,1,wolfgang,True,True,False,False,True,False,False,False,0,340,4,,,,,,,,,,,,,,1.0
Brand,Links,No unique inlinks,https://www.chewy.com/brands/wuffes-4312302,True,Add discoverable internal links from relevant crawl paths.,0,Wuffes - Free shipping | Chewy,30,Shop Chewy for low prices and the best Wuffes products! We carry a large selection and the top brands like American Journey and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!,232,,Wuffes,1,wuffes,True,True,False,False,True,False,False,False,0,320,4,,,,,,,,,,,,,,4.0
Brand,Links,No unique inlinks,https://www.chewy.com/brands/reptifauna-4333622,True,Add discoverable internal links from relevant crawl paths.,0,ReptiFauna - Free shipping | Chewy,34,Shop Chewy for low prices and the best ReptiFauna products! We carry a large selection and the top brands like American Journey and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!,236,reptifauna,ReptiFauna,1,reptifauna,True,True,False,False,True,False,False,False,0,340,4,,,,,,,1,1,4.0,1,0,0,0,1.0
Brand,Links,No unique inlinks,https://www.chewy.com/brands/leovet-3920254,True,Add discoverable internal links from relevant crawl paths.,0,Leovet - Free shipping | Chewy,30,Shop Chewy for low prices and the best Leovet products! We carry a large selection and the top brands like American Journey and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!,232,,Leovet,1,leovet,True,True,False,False,True,False,False,False,0,340,4,,,,,,,,,,,,,,1.0
Brand,Links,No unique inlinks,https://www.chewy.com/brands/animal-love-3878214,True,Add discoverable internal links from relevant crawl paths.,0,Animal Love - Free shipping | Chewy,35,Shop Chewy for low prices and the best Animal Love! We carry a large selection and the top brands like American Journey and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!,228,,Animal Love,1,animal-love,True,True,False,False,True,False,False,False,0,307,4,,,,,,,,,,,,,,2.0
Brand,Links,No unique inlinks,https://www.chewy.com/brands/barkleys-bag-1294678,True,Add discoverable internal links from relevant crawl paths.,0,Barkley's Bag - Free shipping | Chewy,37,Shop Chewy for low prices and the best Barkley's Bag! We carry a large selection and the top brands like American Journey and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!,230,,Barkley's Bag,1,barkleys-bag,True,True,False,False,True,False,False,False,0,308,4,,,,,,,,,,,,,,1.0
Brand,Links,No unique inlinks,https://www.chewy.com/brands/advecta-4328814,True,Add discoverable internal links from relevant crawl paths.,0,Advecta - Free shipping | Chewy,31,Shop Chewy for low prices and the best Advecta products! We carry a large selection and the top brands like Advecta and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!,224,,Advecta,1,advecta,True,True,False,False,True,False,False,False,0,309,4,,,,,,,,,,,,,,1.0
Brand,Links,No unique inlinks,https://www.chewy.com/brands/choolip-583358,True,Add discoverable internal links from relevant crawl paths.,0,Choolip - Free shipping | Chewy,31,Shop Chewy for low prices and the best Choolip products! We carry a large selection and the top brands like American Journey and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!,233,,Choolip,1,choolip,True,True,False,False,True,False,False,False,0,315,4,,,,,,,,,,,,,,3.0
